sum_GooglePlus_result,avg_GooglePlus_by_hour
142.0,2.9583333333333335
0.0,0.0
0.0,0.0
142.0,2.9583333333333335
-6.0,-0.125
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
-2.0,-0.041666666666666664
62.0,1.2916666666666667
0.0,0.0
-3.0,-0.0625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-3.0,-0.0625
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
245.0,5.104166666666667
-9.0,-0.1875
426.0,8.875
-24.0,-0.5
-25.0,-0.5208333333333334
-36.0,-0.75
-27.0,-0.5625
0.0,0.0
-15.0,-0.3125
81.0,1.6875
-25.0,-0.5208333333333334
-3.0,-0.0625
0.0,0.0
0.0,0.0
2240.0,46.666666666666664
-24.0,-0.5
-79.0,-1.6458333333333333
0.0,0.0
-45.0,-0.9375
-24.0,-0.5
0.0,0.0
323.0,6.729166666666667
451.0,9.395833333333334
-2.0,-0.041666666666666664
0.0,0.0
0.0,0.0
-24.0,-0.5
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
806.0,16.791666666666668
2208.0,46.0
0.0,0.0
435.0,9.0625
951.0,19.8125
-24.0,-0.5
-24.0,-0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
-15.0,-0.3125
0.0,0.0
-24.0,-0.5
144.0,3.0
0.0,0.0
-3.0,-0.0625
-39.0,-0.8125
257.0,5.354166666666667
-24.0,-0.5
0.0,0.0
-1.0,-0.020833333333333332
718.0,14.958333333333334
-24.0,-0.5
1083.0,22.5625
509.0,10.604166666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6742.0,140.45833333333334
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-24.0,-0.5
-1.0,-0.020833333333333332
-24.0,-0.5
-25.0,-0.5208333333333334
6318.0,131.625
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
-3.0,-0.0625
2023.0,42.145833333333336
141.0,2.9375
0.0,0.0
-24.0,-0.5
0.0,0.0
-1.0,-0.020833333333333332
-18.0,-0.375
416.0,8.666666666666666
144.0,3.0
-144.0,-3.0
-24.0,-0.5
0.0,0.0
0.0,0.0
4332.0,90.25
0.0,0.0
-6.0,-0.125
0.0,0.0
-26.0,-0.5416666666666666
274.0,5.708333333333333
-24.0,-0.5
-3.0,-0.0625
0.0,0.0
-5.0,-0.10416666666666667
283.0,5.895833333333333
0.0,0.0
0.0,0.0
0.0,0.0
-24.0,-0.5
-24.0,-0.5
-3.0,-0.0625
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
-1.0,-0.020833333333333332
130.0,2.7083333333333335
0.0,0.0
2232.0,46.5
-144.0,-3.0
-139.0,-2.8958333333333335
-33.0,-0.6875
282.0,5.875
-27.0,-0.5625
144.0,3.0
142.0,2.9583333333333335
-84.0,-1.75
0.0,0.0
-40.0,-0.8333333333333334
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
0.0,0.0
510.0,10.625
-9.0,-0.1875
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-43.0,-0.8958333333333334
454.0,9.458333333333334
0.0,0.0
-6.0,-0.125
-25.0,-0.5208333333333334
-27.0,-0.5625
-9.0,-0.1875
559.0,11.645833333333334
140.0,2.9166666666666665
1307.0,27.229166666666668
0.0,0.0
-24.0,-0.5
128.0,2.6666666666666665
13190.0,274.7916666666667
0.0,0.0
-6.0,-0.125
-15.0,-0.3125
-27.0,-0.5625
-73.0,-1.5208333333333333
-75.0,-1.5625
-2.0,-0.041666666666666664
0.0,0.0
-54.0,-1.125
1197.0,24.9375
-9.0,-0.1875
3402.0,70.875
1486.0,30.958333333333332
-24.0,-0.5
963.0,20.0625
0.0,0.0
-26.0,-0.5416666666666666
0.0,0.0
264.0,5.5
-1.0,-0.020833333333333332
-18.0,-0.375
426.0,8.875
731.0,15.229166666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-2.0,-0.041666666666666664
0.0,0.0
0.0,0.0
0.0,0.0
-39.0,-0.8125
-36.0,-0.75
385.0,8.020833333333334
-24.0,-0.5
0.0,0.0
0.0,0.0
-24.0,-0.5
-24.0,-0.5
0.0,0.0
-24.0,-0.5
-25.0,-0.5208333333333334
93.0,1.9375
-24.0,-0.5
-24.0,-0.5
-6.0,-0.125
2749.0,57.270833333333336
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-103.0,-2.1458333333333335
-9.0,-0.1875
-26.0,-0.5416666666666666
-24.0,-0.5
961.0,20.020833333333332
-3.0,-0.0625
0.0,0.0
960.0,20.0
-6.0,-0.125
0.0,0.0
-144.0,-3.0
0.0,0.0
768.0,16.0
1069.0,22.270833333333332
-24.0,-0.5
218.0,4.541666666666667
0.0,0.0
-2.0,-0.041666666666666664
1640.0,34.166666666666664
1246.0,25.958333333333332
0.0,0.0
663.0,13.8125
151.0,3.1458333333333335
-25.0,-0.5208333333333334
0.0,0.0
8714.0,181.54166666666666
-144.0,-3.0
0.0,0.0
-18.0,-0.375
19706.0,410.5416666666667
286.0,5.958333333333333
599.0,12.479166666666666
-81.0,-1.6875
0.0,0.0
-24.0,-0.5
-54.0,-1.125
-24.0,-0.5
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
-3.0,-0.0625
3436.0,71.58333333333333
-51.0,-1.0625
0.0,0.0
6098.0,127.04166666666667
0.0,0.0
0.0,0.0
0.0,0.0
-3.0,-0.0625
264.0,5.5
-3.0,-0.0625
0.0,0.0
710.0,14.791666666666666
221.0,4.604166666666667
476.0,9.916666666666666
-6.0,-0.125
-12.0,-0.25
356.0,7.416666666666667
-9.0,-0.1875
-24.0,-0.5
-33.0,-0.6875
-32.0,-0.6666666666666666
0.0,0.0
0.0,0.0
-39.0,-0.8125
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
-26.0,-0.5416666666666666
0.0,0.0
0.0,0.0
159.0,3.3125
6452.0,134.41666666666666
-3.0,-0.0625
-24.0,-0.5
0.0,0.0
387.0,8.0625
-39.0,-0.8125
0.0,0.0
-9.0,-0.1875
0.0,0.0
323.0,6.729166666666667
138.0,2.875
-24.0,-0.5
-12.0,-0.25
0.0,0.0
-18.0,-0.375
-12.0,-0.25
0.0,0.0
-54.0,-1.125
-25.0,-0.5208333333333334
-53.0,-1.1041666666666667
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-24.0,-0.5
-24.0,-0.5
202.0,4.208333333333333
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
-33.0,-0.6875
-3.0,-0.0625
-1.0,-0.020833333333333332
186.0,3.875
0.0,0.0
-24.0,-0.5
2292.0,47.75
-48.0,-1.0
0.0,0.0
-27.0,-0.5625
-141.0,-2.9375
0.0,0.0
-25.0,-0.5208333333333334
117.0,2.4375
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-91.0,-1.8958333333333333
269.0,5.604166666666667
-24.0,-0.5
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
-24.0,-0.5
1110.0,23.125
0.0,0.0
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-3.0,-0.0625
0.0,0.0
-1.0,-0.020833333333333332
-13.0,-0.2708333333333333
-24.0,-0.5
0.0,0.0
-25.0,-0.5208333333333334
0.0,0.0
588.0,12.25
107.0,2.2291666666666665
-24.0,-0.5
-3.0,-0.0625
555.0,11.5625
-24.0,-0.5
4971.0,103.5625
92.0,1.9166666666666667
0.0,0.0
0.0,0.0
-18.0,-0.375
96.0,2.0
-51.0,-1.0625
-27.0,-0.5625
76.0,1.5833333333333333
0.0,0.0
-51.0,-1.0625
275.0,5.729166666666667
0.0,0.0
2172.0,45.25
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-24.0,-0.5
4869.0,101.4375
270.0,5.625
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
-36.0,-0.75
574.0,11.958333333333334
0.0,0.0
-24.0,-0.5
0.0,0.0
-1.0,-0.020833333333333332
50.0,1.0416666666666667
0.0,0.0
-24.0,-0.5
1078.0,22.458333333333332
0.0,0.0
142.0,2.9583333333333335
-24.0,-0.5
-6.0,-0.125
216.0,4.5
-24.0,-0.5
-24.0,-0.5
0.0,0.0
-25.0,-0.5208333333333334
-24.0,-0.5
-3.0,-0.0625
-24.0,-0.5
144.0,3.0
141.0,2.9375
-25.0,-0.5208333333333334
-18.0,-0.375
-44.0,-0.9166666666666666
-144.0,-3.0
264.0,5.5
-3.0,-0.0625
-57.0,-1.1875
0.0,0.0
-25.0,-0.5208333333333334
-48.0,-1.0
-144.0,-3.0
0.0,0.0
279.0,5.8125
0.0,0.0
255.0,5.3125
0.0,0.0
-18.0,-0.375
-42.0,-0.875
159.0,3.3125
0.0,0.0
40.0,0.8333333333333334
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
-6.0,-0.125
-25.0,-0.5208333333333334
45.0,0.9375
140.0,2.9166666666666665
-2.0,-0.041666666666666664
227.0,4.729166666666667
-24.0,-0.5
-18.0,-0.375
-6.0,-0.125
-66.0,-1.375
-18.0,-0.375
0.0,0.0
-144.0,-3.0
-2.0,-0.041666666666666664
-24.0,-0.5
679.0,14.145833333333334
-24.0,-0.5
-3.0,-0.0625
0.0,0.0
84.0,1.75
-24.0,-0.5
-15.0,-0.3125
-27.0,-0.5625
0.0,0.0
0.0,0.0
-2.0,-0.041666666666666664
-24.0,-0.5
0.0,0.0
-6.0,-0.125
-12.0,-0.25
-42.0,-0.875
278.0,5.791666666666667
-144.0,-3.0
0.0,0.0
-18.0,-0.375
-1.0,-0.020833333333333332
784.0,16.333333333333332
-144.0,-3.0
-12.0,-0.25
1427.0,29.729166666666668
0.0,0.0
-1.0,-0.020833333333333332
374.0,7.791666666666667
144.0,3.0
-79.0,-1.6458333333333333
0.0,0.0
-24.0,-0.5
-57.0,-1.1875
-25.0,-0.5208333333333334
-21.0,-0.4375
123.0,2.5625
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
0.0,0.0
-108.0,-2.25
0.0,0.0
-3.0,-0.0625
0.0,0.0
7985.0,166.35416666666666
-24.0,-0.5
260.0,5.416666666666667
137.0,2.8541666666666665
10.0,0.20833333333333334
698.0,14.541666666666666
937.0,19.520833333333332
0.0,0.0
0.0,0.0
-15.0,-0.3125
-33.0,-0.6875
285.0,5.9375
0.0,0.0
-51.0,-1.0625
-25.0,-0.5208333333333334
222.0,4.625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-6.0,-0.125
-24.0,-0.5
-2.0,-0.041666666666666664
-6.0,-0.125
1532.0,31.916666666666668
-25.0,-0.5208333333333334
-18.0,-0.375
6867.0,143.0625
118.0,2.4583333333333335
-24.0,-0.5
-3.0,-0.0625
-18.0,-0.375
1496.0,31.166666666666668
0.0,0.0
59.0,1.2291666666666667
-24.0,-0.5
3325.0,69.27083333333333
-26.0,-0.5416666666666666
-24.0,-0.5
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
0.0,0.0
261.0,5.4375
-24.0,-0.5
-6.0,-0.125
282.0,5.875
-6.0,-0.125
0.0,0.0
-61.0,-1.2708333333333333
0.0,0.0
144.0,3.0
0.0,0.0
-24.0,-0.5
1157.0,24.104166666666668
-25.0,-0.5208333333333334
2497.0,52.020833333333336
-24.0,-0.5
-24.0,-0.5
-15.0,-0.3125
-18.0,-0.375
297.0,6.1875
-1.0,-0.020833333333333332
804.0,16.75
-3.0,-0.0625
100.0,2.0833333333333335
142.0,2.9583333333333335
138.0,2.875
232.0,4.833333333333333
60.0,1.25
-1.0,-0.020833333333333332
331.0,6.895833333333333
780.0,16.25
288.0,6.0
0.0,0.0
-24.0,-0.5
0.0,0.0
-24.0,-0.5
0.0,0.0
0.0,0.0
3360.0,70.0
0.0,0.0
-1.0,-0.020833333333333332
731.0,15.229166666666666
-24.0,-0.5
-24.0,-0.5
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-45.0,-0.9375
61.0,1.2708333333333333
-24.0,-0.5
-103.0,-2.1458333333333335
-127.0,-2.6458333333333335
0.0,0.0
-18.0,-0.375
0.0,0.0
58.0,1.2083333333333333
-25.0,-0.5208333333333334
0.0,0.0
1061.0,22.104166666666668
0.0,0.0
132.0,2.75
-27.0,-0.5625
-24.0,-0.5
60.0,1.25
0.0,0.0
-73.0,-1.5208333333333333
-18.0,-0.375
-54.0,-1.125
0.0,0.0
-92.0,-1.9166666666666667
-1.0,-0.020833333333333332
-3.0,-0.0625
-1.0,-0.020833333333333332
-9.0,-0.1875
-24.0,-0.5
-3.0,-0.0625
0.0,0.0
-27.0,-0.5625
-1.0,-0.020833333333333332
0.0,0.0
-69.0,-1.4375
-1.0,-0.020833333333333332
142.0,2.9583333333333335
-24.0,-0.5
-6.0,-0.125
60.0,1.25
132.0,2.75
9768.0,203.5
-144.0,-3.0
-6.0,-0.125
34.0,0.7083333333333334
-69.0,-1.4375
1268.0,26.416666666666668
875.0,18.229166666666668
-1.0,-0.020833333333333332
-15.0,-0.3125
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-25.0,-0.5208333333333334
2636.0,54.916666666666664
-24.0,-0.5
-15.0,-0.3125
144.0,3.0
0.0,0.0
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-6.0,-0.125
828.0,17.25
0.0,0.0
0.0,0.0
5733.0,119.4375
0.0,0.0
0.0,0.0
142.0,2.9583333333333335
0.0,0.0
0.0,0.0
-24.0,-0.5
712.0,14.833333333333334
-6.0,-0.125
-25.0,-0.5208333333333334
-24.0,-0.5
-25.0,-0.5208333333333334
-12.0,-0.25
-118.0,-2.4583333333333335
-9.0,-0.1875
-24.0,-0.5
-24.0,-0.5
-24.0,-0.5
3888.0,81.0
642.0,13.375
-3.0,-0.0625
-6.0,-0.125
-103.0,-2.1458333333333335
0.0,0.0
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
0.0,0.0
1147.0,23.895833333333332
-3.0,-0.0625
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
2020.0,42.083333333333336
2374.0,49.458333333333336
96.0,2.0
0.0,0.0
-39.0,-0.8125
-24.0,-0.5
369.0,7.6875
140.0,2.9166666666666665
-39.0,-0.8125
-3.0,-0.0625
-24.0,-0.5
55.0,1.1458333333333333
0.0,0.0
-28.0,-0.5833333333333334
-25.0,-0.5208333333333334
149.0,3.1041666666666665
339.0,7.0625
-45.0,-0.9375
542.0,11.291666666666666
2203.0,45.895833333333336
0.0,0.0
-24.0,-0.5
0.0,0.0
0.0,0.0
-24.0,-0.5
-18.0,-0.375
76.0,1.5833333333333333
2047.0,42.645833333333336
0.0,0.0
2030.0,42.291666666666664
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
-57.0,-1.1875
0.0,0.0
0.0,0.0
0.0,0.0
142.0,2.9583333333333335
-42.0,-0.875
0.0,0.0
38.0,0.7916666666666666
60.0,1.25
-27.0,-0.5625
-105.0,-2.1875
144.0,3.0
1132.0,23.583333333333332
-9.0,-0.1875
0.0,0.0
-9.0,-0.1875
-9.0,-0.1875
1139.0,23.729166666666668
0.0,0.0
-144.0,-3.0
-24.0,-0.5
114.0,2.375
0.0,0.0
-144.0,-3.0
0.0,0.0
-3.0,-0.0625
142.0,2.9583333333333335
0.0,0.0
3030.0,63.125
0.0,0.0
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
-24.0,-0.5
-24.0,-0.5
0.0,0.0
-25.0,-0.5208333333333334
-3.0,-0.0625
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-25.0,-0.5208333333333334
0.0,0.0
-6.0,-0.125
-12.0,-0.25
0.0,0.0
-144.0,-3.0
661.0,13.770833333333334
235.0,4.895833333333333
-25.0,-0.5208333333333334
0.0,0.0
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-24.0,-0.5
-24.0,-0.5
-24.0,-0.5
-24.0,-0.5
0.0,0.0
150.0,3.125
582.0,12.125
-18.0,-0.375
0.0,0.0
0.0,0.0
1781.0,37.104166666666664
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-2.0,-0.041666666666666664
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-25.0,-0.5208333333333334
-130.0,-2.7083333333333335
0.0,0.0
141.0,2.9375
-1.0,-0.020833333333333332
-24.0,-0.5
1687.0,35.145833333333336
0.0,0.0
-24.0,-0.5
38.0,0.7916666666666666
-24.0,-0.5
-9.0,-0.1875
0.0,0.0
-24.0,-0.5
333.0,6.9375
-24.0,-0.5
5995.0,124.89583333333333
-9.0,-0.1875
0.0,0.0
-24.0,-0.5
1473.0,30.6875
519.0,10.8125
525.0,10.9375
-2.0,-0.041666666666666664
-24.0,-0.5
0.0,0.0
0.0,0.0
-24.0,-0.5
-6.0,-0.125
1647.0,34.3125
453.0,9.4375
6118.0,127.45833333333333
-42.0,-0.875
-2.0,-0.041666666666666664
846.0,17.625
-24.0,-0.5
-21.0,-0.4375
-1.0,-0.020833333333333332
-3.0,-0.0625
1737.0,36.1875
-33.0,-0.6875
0.0,0.0
0.0,0.0
0.0,0.0
-2.0,-0.041666666666666664
-54.0,-1.125
-60.0,-1.25
1487.0,30.979166666666668
-3.0,-0.0625
0.0,0.0
4035.0,84.0625
0.0,0.0
-1.0,-0.020833333333333332
1920.0,40.0
95.0,1.9791666666666667
782.0,16.291666666666668
0.0,0.0
144.0,3.0
0.0,0.0
142.0,2.9583333333333335
-1.0,-0.020833333333333332
10620.0,221.25
0.0,0.0
0.0,0.0
-24.0,-0.5
0.0,0.0
0.0,0.0
-110.0,-2.2916666666666665
-60.0,-1.25
0.0,0.0
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
0.0,0.0
-6.0,-0.125
-1.0,-0.020833333333333332
144.0,3.0
-27.0,-0.5625
19.0,0.3958333333333333
-24.0,-0.5
-2.0,-0.041666666666666664
0.0,0.0
-39.0,-0.8125
377.0,7.854166666666667
-1.0,-0.020833333333333332
2096.0,43.666666666666664
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-45.0,-0.9375
-36.0,-0.75
-54.0,-1.125
-144.0,-3.0
270.0,5.625
370.0,7.708333333333333
1747.0,36.395833333333336
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-24.0,-0.5
1296.0,27.0
317.0,6.604166666666667
0.0,0.0
-24.0,-0.5
-25.0,-0.5208333333333334
42.0,0.875
-2.0,-0.041666666666666664
262.0,5.458333333333333
-1.0,-0.020833333333333332
-24.0,-0.5
-18.0,-0.375
-6.0,-0.125
0.0,0.0
-2.0,-0.041666666666666664
0.0,0.0
-24.0,-0.5
98.0,2.0416666666666665
-30.0,-0.625
0.0,0.0
267.0,5.5625
0.0,0.0
-25.0,-0.5208333333333334
0.0,0.0
869.0,18.104166666666668
-25.0,-0.5208333333333334
278.0,5.791666666666667
0.0,0.0
-24.0,-0.5
-25.0,-0.5208333333333334
-33.0,-0.6875
0.0,0.0
382.0,7.958333333333333
-25.0,-0.5208333333333334
0.0,0.0
-24.0,-0.5
123.0,2.5625
1838.0,38.291666666666664
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-24.0,-0.5
-24.0,-0.5
-123.0,-2.5625
0.0,0.0
-57.0,-1.1875
-24.0,-0.5
-24.0,-0.5
193.0,4.020833333333333
0.0,0.0
-21.0,-0.4375
-1.0,-0.020833333333333332
-34.0,-0.7083333333333334
-37.0,-0.7708333333333334
-39.0,-0.8125
-6.0,-0.125
144.0,3.0
0.0,0.0
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-26.0,-0.5416666666666666
-24.0,-0.5
2663.0,55.479166666666664
0.0,0.0
0.0,0.0
-2.0,-0.041666666666666664
-3.0,-0.0625
-113.0,-2.3541666666666665
180.0,3.75
960.0,20.0
0.0,0.0
212.0,4.416666666666667
-144.0,-3.0
8115.0,169.0625
-1.0,-0.020833333333333332
-130.0,-2.7083333333333335
-24.0,-0.5
54.0,1.125
837.0,17.4375
373.0,7.770833333333333
-24.0,-0.5
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
0.0,0.0
-24.0,-0.5
-6.0,-0.125
-114.0,-2.375
-1.0,-0.020833333333333332
-114.0,-2.375
-9.0,-0.1875
92.0,1.9166666666666667
1780.0,37.083333333333336
1489.0,31.020833333333332
-25.0,-0.5208333333333334
966.0,20.125
1403.0,29.229166666666668
-24.0,-0.5
-33.0,-0.6875
0.0,0.0
373.0,7.770833333333333
-24.0,-0.5
-33.0,-0.6875
-18.0,-0.375
69.0,1.4375
260.0,5.416666666666667
-45.0,-0.9375
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
-36.0,-0.75
-60.0,-1.25
-95.0,-1.9791666666666667
-2.0,-0.041666666666666664
-3.0,-0.0625
-54.0,-1.125
559.0,11.645833333333334
-25.0,-0.5208333333333334
125.0,2.6041666666666665
-1.0,-0.020833333333333332
3045.0,63.4375
-24.0,-0.5
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
0.0,0.0
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-24.0,-0.5
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
138.0,2.875
407.0,8.479166666666666
4129.0,86.02083333333333
373.0,7.770833333333333
-1.0,-0.020833333333333332
522.0,10.875
0.0,0.0
124.0,2.5833333333333335
0.0,0.0
-3.0,-0.0625
3976.0,82.83333333333333
181.0,3.7708333333333335
-141.0,-2.9375
0.0,0.0
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
0.0,0.0
-25.0,-0.5208333333333334
5310.0,110.625
1050.0,21.875
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
0.0,0.0
6756.0,140.75
622.0,12.958333333333334
0.0,0.0
0.0,0.0
287.0,5.979166666666667
-25.0,-0.5208333333333334
780.0,16.25
0.0,0.0
-24.0,-0.5
0.0,0.0
-144.0,-3.0
490.0,10.208333333333334
140.0,2.9166666666666665
913.0,19.020833333333332
-24.0,-0.5
-25.0,-0.5208333333333334
69.0,1.4375
663.0,13.8125
194.0,4.041666666666667
0.0,0.0
8782.0,182.95833333333334
0.0,0.0
0.0,0.0
-25.0,-0.5208333333333334
187.0,3.8958333333333335
-25.0,-0.5208333333333334
-26.0,-0.5416666666666666
-25.0,-0.5208333333333334
-3.0,-0.0625
0.0,0.0
-25.0,-0.5208333333333334
-26.0,-0.5416666666666666
1110.0,23.125
-24.0,-0.5
-3.0,-0.0625
-3.0,-0.0625
-41.0,-0.8541666666666666
-2.0,-0.041666666666666664
-2.0,-0.041666666666666664
132.0,2.75
1048.0,21.833333333333332
0.0,0.0
1027.0,21.395833333333332
0.0,0.0
-31.0,-0.6458333333333334
1122.0,23.375
-24.0,-0.5
-3.0,-0.0625
-24.0,-0.5
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
92.0,1.9166666666666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-18.0,-0.375
-27.0,-0.5625
-24.0,-0.5
108.0,2.25
2016.0,42.0
-2.0,-0.041666666666666664
-24.0,-0.5
220.0,4.583333333333333
-2.0,-0.041666666666666664
-1.0,-0.020833333333333332
0.0,0.0
1397.0,29.104166666666668
-1.0,-0.020833333333333332
-24.0,-0.5
-25.0,-0.5208333333333334
-3.0,-0.0625
-89.0,-1.8541666666666667
-88.0,-1.8333333333333333
-25.0,-0.5208333333333334
-9.0,-0.1875
216.0,4.5
-24.0,-0.5
0.0,0.0
