sum_GooglePlus_result,avg_GooglePlus_by_hour
348.0,7.25
144.0,3.0
0.0,0.0
-6.0,-0.125
0.0,0.0
-15.0,-0.3125
78.0,1.625
82.0,1.7083333333333333
119.0,2.4791666666666665
66.0,1.375
-18.0,-0.375
0.0,0.0
90.0,1.875
63.0,1.3125
39.0,0.8125
-18.0,-0.375
99.0,2.0625
-33.0,-0.6875
100.0,2.0833333333333335
-9.0,-0.1875
-105.0,-2.1875
-22.0,-0.4583333333333333
0.0,0.0
1276.0,26.583333333333332
237.0,4.9375
75.0,1.5625
99.0,2.0625
-21.0,-0.4375
354.0,7.375
0.0,0.0
105.0,2.1875
77.0,1.6041666666666667
341.0,7.104166666666667
670.0,13.958333333333334
-12.0,-0.25
321.0,6.6875
992.0,20.666666666666668
0.0,0.0
165.0,3.4375
0.0,0.0
354.0,7.375
-23.0,-0.4791666666666667
0.0,0.0
-24.0,-0.5
-8.0,-0.16666666666666666
-24.0,-0.5
32.0,0.6666666666666666
138.0,2.875
0.0,0.0
-2.0,-0.041666666666666664
-74.0,-1.5416666666666667
42.0,0.875
199.0,4.145833333333333
0.0,0.0
0.0,0.0
-21.0,-0.4375
-3.0,-0.0625
0.0,0.0
-21.0,-0.4375
-15.0,-0.3125
0.0,0.0
0.0,0.0
-144.0,-3.0
0.0,0.0
114.0,2.375
-6.0,-0.125
336.0,7.0
0.0,0.0
-39.0,-0.8125
-6.0,-0.125
0.0,0.0
1685.0,35.104166666666664
0.0,0.0
128.0,2.6666666666666665
611.0,12.729166666666666
745.0,15.520833333333334
0.0,0.0
130.0,2.7083333333333335
0.0,0.0
136.0,2.8333333333333335
0.0,0.0
0.0,0.0
1295.0,26.979166666666668
0.0,0.0
320.0,6.666666666666667
1123.0,23.395833333333332
125.0,2.6041666666666665
59.0,1.2291666666666667
0.0,0.0
63.0,1.3125
-18.0,-0.375
272.0,5.666666666666667
0.0,0.0
0.0,0.0
-21.0,-0.4375
-21.0,-0.4375
2303.0,47.979166666666664
872.0,18.166666666666668
0.0,0.0
-22.0,-0.4583333333333333
-21.0,-0.4375
144.0,3.0
135.0,2.8125
0.0,0.0
1027.0,21.395833333333332
0.0,0.0
75.0,1.5625
144.0,3.0
-21.0,-0.4375
485.0,10.104166666666666
389.0,8.104166666666666
-22.0,-0.4583333333333333
0.0,0.0
144.0,3.0
1716.0,35.75
-21.0,-0.4375
452.0,9.416666666666666
216.0,4.5
0.0,0.0
31.0,0.6458333333333334
143.0,2.9791666666666665
-23.0,-0.4791666666666667
-21.0,-0.4375
-84.0,-1.75
144.0,3.0
139.0,2.8958333333333335
699.0,14.5625
157.0,3.2708333333333335
0.0,0.0
-32.0,-0.6666666666666666
-25.0,-0.5208333333333334
565.0,11.770833333333334
126.0,2.625
-21.0,-0.4375
-21.0,-0.4375
136.0,2.8333333333333335
0.0,0.0
0.0,0.0
288.0,6.0
102.0,2.125
0.0,0.0
905.0,18.854166666666668
2186.0,45.541666666666664
297.0,6.1875
0.0,0.0
144.0,3.0
109.0,2.2708333333333335
144.0,3.0
304.0,6.333333333333333
-144.0,-3.0
-31.0,-0.6458333333333334
1034.0,21.541666666666668
125.0,2.6041666666666665
232.0,4.833333333333333
96.0,2.0
141.0,2.9375
-9.0,-0.1875
88.0,1.8333333333333333
-3.0,-0.0625
144.0,3.0
144.0,3.0
126.0,2.625
259.0,5.395833333333333
0.0,0.0
394.0,8.208333333333334
591.0,12.3125
-21.0,-0.4375
-21.0,-0.4375
0.0,0.0
559.0,11.645833333333334
250.0,5.208333333333333
-23.0,-0.4791666666666667
138.0,2.875
-22.0,-0.4583333333333333
0.0,0.0
240.0,5.0
0.0,0.0
0.0,0.0
119.0,2.4791666666666665
144.0,3.0
0.0,0.0
-9.0,-0.1875
213.0,4.4375
83.0,1.7291666666666667
0.0,0.0
360.0,7.5
0.0,0.0
256.0,5.333333333333333
0.0,0.0
-70.0,-1.4583333333333333
-25.0,-0.5208333333333334
-33.0,-0.6875
-29.0,-0.6041666666666666
-36.0,-0.75
-33.0,-0.6875
-44.0,-0.9166666666666666
-45.0,-0.9375
329.0,6.854166666666667
643.0,13.395833333333334
171.0,3.5625
0.0,0.0
0.0,0.0
-48.0,-1.0
-6.0,-0.125
556.0,11.583333333333334
0.0,0.0
-22.0,-0.4583333333333333
-21.0,-0.4375
-65.0,-1.3541666666666667
1380.0,28.75
112.0,2.3333333333333335
3.0,0.0625
-49.0,-1.0208333333333333
5095.0,106.14583333333333
0.0,0.0
0.0,0.0
0.0,0.0
-3.0,-0.0625
372.0,7.75
0.0,0.0
0.0,0.0
78.0,1.625
144.0,3.0
2608.0,54.333333333333336
0.0,0.0
-144.0,-3.0
13.0,0.2708333333333333
1802.0,37.541666666666664
-21.0,-0.4375
-22.0,-0.4583333333333333
0.0,0.0
477.0,9.9375
0.0,0.0
382.0,7.958333333333333
195.0,4.0625
-35.0,-0.7291666666666666
0.0,0.0
-21.0,-0.4375
110.0,2.2916666666666665
438.0,9.125
368.0,7.666666666666667
1199.0,24.979166666666668
38.0,0.7916666666666666
349.0,7.270833333333333
432.0,9.0
0.0,0.0
0.0,0.0
102.0,2.125
37.0,0.7708333333333334
201.0,4.1875
0.0,0.0
-21.0,-0.4375
1314.0,27.375
0.0,0.0
-24.0,-0.5
-101.0,-2.1041666666666665
-6.0,-0.125
0.0,0.0
-25.0,-0.5208333333333334
-22.0,-0.4583333333333333
110.0,2.2916666666666665
950.0,19.791666666666668
0.0,0.0
0.0,0.0
1213.0,25.270833333333332
132.0,2.75
144.0,3.0
639.0,13.3125
0.0,0.0
1204.0,25.083333333333332
0.0,0.0
0.0,0.0
-21.0,-0.4375
309.0,6.4375
315.0,6.5625
171.0,3.5625
0.0,0.0
0.0,0.0
530.0,11.041666666666666
-45.0,-0.9375
144.0,3.0
381.0,7.9375
46.0,0.9583333333333334
0.0,0.0
144.0,3.0
0.0,0.0
395.0,8.229166666666666
812.0,16.916666666666668
-9.0,-0.1875
-35.0,-0.7291666666666666
-23.0,-0.4791666666666667
152.0,3.1666666666666665
562.0,11.708333333333334
0.0,0.0
370.0,7.708333333333333
-6.0,-0.125
97.0,2.0208333333333335
265.0,5.520833333333333
102.0,2.125
-21.0,-0.4375
293.0,6.104166666666667
0.0,0.0
285.0,5.9375
420.0,8.75
408.0,8.5
-18.0,-0.375
261.0,5.4375
137.0,2.8541666666666665
3688.0,76.83333333333333
-12.0,-0.25
-21.0,-0.4375
84.0,1.75
-25.0,-0.5208333333333334
-12.0,-0.25
0.0,0.0
-26.0,-0.5416666666666666
0.0,0.0
-21.0,-0.4375
-21.0,-0.4375
0.0,0.0
162.0,3.375
0.0,0.0
-21.0,-0.4375
0.0,0.0
-21.0,-0.4375
0.0,0.0
-22.0,-0.4583333333333333
-21.0,-0.4375
140.0,2.9166666666666665
-9.0,-0.1875
164.0,3.4166666666666665
193.0,4.020833333333333
614.0,12.791666666666666
42.0,0.875
89.0,1.8541666666666667
-21.0,-0.4375
173.0,3.6041666666666665
0.0,0.0
0.0,0.0
-63.0,-1.3125
0.0,0.0
-21.0,-0.4375
-21.0,-0.4375
-21.0,-0.4375
-23.0,-0.4791666666666667
-6.0,-0.125
395.0,8.229166666666666
1840.0,38.333333333333336
45.0,0.9375
247.0,5.145833333333333
1375.0,28.645833333333332
120.0,2.5
125.0,2.6041666666666665
0.0,0.0
205.0,4.270833333333333
0.0,0.0
144.0,3.0
143.0,2.9791666666666665
0.0,0.0
54.0,1.125
2134.0,44.458333333333336
0.0,0.0
1340.0,27.916666666666668
-21.0,-0.4375
102.0,2.125
44.0,0.9166666666666666
0.0,0.0
274.0,5.708333333333333
322.0,6.708333333333333
566.0,11.791666666666666
96.0,2.0
-34.0,-0.7083333333333334
0.0,0.0
0.0,0.0
243.0,5.0625
164.0,3.4166666666666665
0.0,0.0
337.0,7.020833333333333
432.0,9.0
-39.0,-0.8125
460.0,9.583333333333334
1734.0,36.125
0.0,0.0
177.0,3.6875
-89.0,-1.8541666666666667
641.0,13.354166666666666
-15.0,-0.3125
1396.0,29.083333333333332
874.0,18.208333333333332
-26.0,-0.5416666666666666
0.0,0.0
-144.0,-3.0
-21.0,-0.4375
2430.0,50.625
-21.0,-0.4375
1533.0,31.9375
-21.0,-0.4375
111.0,2.3125
-144.0,-3.0
242.0,5.041666666666667
-15.0,-0.3125
-22.0,-0.4583333333333333
1702.0,35.458333333333336
-3.0,-0.0625
-32.0,-0.6666666666666666
-35.0,-0.7291666666666666
0.0,0.0
-21.0,-0.4375
1679.0,34.979166666666664
-42.0,-0.875
128.0,2.6666666666666665
30.0,0.625
0.0,0.0
213.0,4.4375
-44.0,-0.9166666666666666
591.0,12.3125
127.0,2.6458333333333335
401.0,8.354166666666666
0.0,0.0
482.0,10.041666666666666
93.0,1.9375
120.0,2.5
260.0,5.416666666666667
65.0,1.3541666666666667
137.0,2.8541666666666665
0.0,0.0
-21.0,-0.4375
99.0,2.0625
418.0,8.708333333333334
0.0,0.0
-22.0,-0.4583333333333333
73.0,1.5208333333333333
-24.0,-0.5
1702.0,35.458333333333336
-33.0,-0.6875
988.0,20.583333333333332
-21.0,-0.4375
0.0,0.0
3562.0,74.20833333333333
-3.0,-0.0625
595.0,12.395833333333334
1263.0,26.3125
285.0,5.9375
0.0,0.0
288.0,6.0
949.0,19.770833333333332
0.0,0.0
164.0,3.4166666666666665
725.0,15.104166666666666
144.0,3.0
-21.0,-0.4375
-21.0,-0.4375
0.0,0.0
-97.0,-2.0208333333333335
-22.0,-0.4583333333333333
168.0,3.5
32.0,0.6666666666666666
505.0,10.520833333333334
144.0,3.0
209.0,4.354166666666667
6037.0,125.77083333333333
4360.0,90.83333333333333
534.0,11.125
-21.0,-0.4375
-21.0,-0.4375
101.0,2.1041666666666665
-32.0,-0.6666666666666666
144.0,3.0
5167.0,107.64583333333333
-21.0,-0.4375
93.0,1.9375
-21.0,-0.4375
-21.0,-0.4375
1404.0,29.25
2305.0,48.020833333333336
0.0,0.0
-21.0,-0.4375
203.0,4.229166666666667
-21.0,-0.4375
-21.0,-0.4375
167.0,3.4791666666666665
-22.0,-0.4583333333333333
-21.0,-0.4375
-21.0,-0.4375
0.0,0.0
-22.0,-0.4583333333333333
0.0,0.0
-21.0,-0.4375
-22.0,-0.4583333333333333
767.0,15.979166666666666
571.0,11.895833333333334
-115.0,-2.3958333333333335
122.0,2.5416666666666665
2489.0,51.854166666666664
0.0,0.0
455.0,9.479166666666666
-27.0,-0.5625
-117.0,-2.4375
-23.0,-0.4791666666666667
-21.0,-0.4375
352.0,7.333333333333333
561.0,11.6875
0.0,0.0
0.0,0.0
-22.0,-0.4583333333333333
55.0,1.1458333333333333
1053.0,21.9375
6422.0,133.79166666666666
288.0,6.0
-22.0,-0.4583333333333333
93.0,1.9375
137.0,2.8541666666666665
633.0,13.1875
-144.0,-3.0
0.0,0.0
-22.0,-0.4583333333333333
-21.0,-0.4375
-24.0,-0.5
292.0,6.083333333333333
0.0,0.0
144.0,3.0
-28.0,-0.5833333333333334
361.0,7.520833333333333
-22.0,-0.4583333333333333
139.0,2.8958333333333335
-140.0,-2.9166666666666665
10877.0,226.60416666666666
599.0,12.479166666666666
582.0,12.125
361.0,7.520833333333333
144.0,3.0
-24.0,-0.5
-21.0,-0.4375
1759.0,36.645833333333336
727.0,15.145833333333334
-21.0,-0.4375
138.0,2.875
347.0,7.229166666666667
-22.0,-0.4583333333333333
-38.0,-0.7916666666666666
-21.0,-0.4375
-40.0,-0.8333333333333334
-35.0,-0.7291666666666666
-32.0,-0.6666666666666666
-26.0,-0.5416666666666666
-25.0,-0.5208333333333334
-42.0,-0.875
-23.0,-0.4791666666666667
-27.0,-0.5625
-31.0,-0.6458333333333334
-55.0,-1.1458333333333333
-26.0,-0.5416666666666666
-43.0,-0.8958333333333334
-12.0,-0.25
-21.0,-0.4375
-42.0,-0.875
-21.0,-0.4375
787.0,16.395833333333332
0.0,0.0
-45.0,-0.9375
-22.0,-0.4583333333333333
14.0,0.2916666666666667
-28.0,-0.5833333333333334
-21.0,-0.4375
0.0,0.0
144.0,3.0
189.0,3.9375
1515.0,31.5625
0.0,0.0
-39.0,-0.8125
-21.0,-0.4375
144.0,3.0
0.0,0.0
458.0,9.541666666666666
284.0,5.916666666666667
43.0,0.8958333333333334
942.0,19.625
-21.0,-0.4375
-49.0,-1.0208333333333333
676.0,14.083333333333334
-60.0,-1.25
489.0,10.1875
106.0,2.2083333333333335
0.0,0.0
103.0,2.1458333333333335
650.0,13.541666666666666
-23.0,-0.4791666666666667
-21.0,-0.4375
775.0,16.145833333333332
0.0,0.0
100.0,2.0833333333333335
0.0,0.0
144.0,3.0
536.0,11.166666666666666
-46.0,-0.9583333333333334
-22.0,-0.4583333333333333
2356.0,49.083333333333336
566.0,11.791666666666666
1165.0,24.270833333333332
0.0,0.0
125.0,2.6041666666666665
317.0,6.604166666666667
1046.0,21.791666666666668
535.0,11.145833333333334
1109.0,23.104166666666668
631.0,13.145833333333334
-21.0,-0.4375
1008.0,21.0
-22.0,-0.4583333333333333
413.0,8.604166666666666
144.0,3.0
528.0,11.0
-54.0,-1.125
-22.0,-0.4583333333333333
340.0,7.083333333333333
144.0,3.0
319.0,6.645833333333333
0.0,0.0
-21.0,-0.4375
875.0,18.229166666666668
66.0,1.375
0.0,0.0
278.0,5.791666666666667
0.0,0.0
-22.0,-0.4583333333333333
130.0,2.7083333333333335
144.0,3.0
132.0,2.75
0.0,0.0
-23.0,-0.4791666666666667
618.0,12.875
-21.0,-0.4375
270.0,5.625
775.0,16.145833333333332
0.0,0.0
1002.0,20.875
292.0,6.083333333333333
-21.0,-0.4375
78.0,1.625
2729.0,56.854166666666664
114.0,2.375
423.0,8.8125
-12.0,-0.25
-9.0,-0.1875
788.0,16.416666666666668
26.0,0.5416666666666666
93.0,1.9375
123.0,2.5625
-24.0,-0.5
-54.0,-1.125
180.0,3.75
82.0,1.7083333333333333
0.0,0.0
0.0,0.0
0.0,0.0
280.0,5.833333333333333
-21.0,-0.4375
-15.0,-0.3125
82.0,1.7083333333333333
505.0,10.520833333333334
909.0,18.9375
396.0,8.25
249.0,5.1875
-18.0,-0.375
405.0,8.4375
-63.0,-1.3125
9.0,0.1875
-112.0,-2.3333333333333335
126.0,2.625
-72.0,-1.5
-45.0,-0.9375
138.0,2.875
-132.0,-2.75
-139.0,-2.8958333333333335
35.0,0.7291666666666666
-21.0,-0.4375
1249.0,26.020833333333332
556.0,11.583333333333334
106.0,2.2083333333333335
258.0,5.375
-82.0,-1.7083333333333333
581.0,12.104166666666666
-21.0,-0.4375
138.0,2.875
949.0,19.770833333333332
-144.0,-3.0
471.0,9.8125
633.0,13.1875
135.0,2.8125
742.0,15.458333333333334
-50.0,-1.0416666666666667
0.0,0.0
366.0,7.625
-144.0,-3.0
-3.0,-0.0625
0.0,0.0
78.0,1.625
0.0,0.0
0.0,0.0
98.0,2.0416666666666665
-100.0,-2.0833333333333335
0.0,0.0
-144.0,-3.0
735.0,15.3125
-131.0,-2.7291666666666665
-3.0,-0.0625
388.0,8.083333333333334
-15.0,-0.3125
1105.0,23.020833333333332
-9.0,-0.1875
353.0,7.354166666666667
0.0,0.0
1780.0,37.083333333333336
-15.0,-0.3125
-90.0,-1.875
-6.0,-0.125
-21.0,-0.4375
0.0,0.0
164.0,3.4166666666666665
212.0,4.416666666666667
0.0,0.0
128.0,2.6666666666666665
0.0,0.0
0.0,0.0
-21.0,-0.4375
0.0,0.0
142.0,2.9583333333333335
716.0,14.916666666666666
144.0,3.0
129.0,2.6875
0.0,0.0
0.0,0.0
647.0,13.479166666666666
0.0,0.0
0.0,0.0
683.0,14.229166666666666
-21.0,-0.4375
0.0,0.0
0.0,0.0
393.0,8.1875
-22.0,-0.4583333333333333
0.0,0.0
2802.0,58.375
-23.0,-0.4791666666666667
1031.0,21.479166666666668
0.0,0.0
705.0,14.6875
0.0,0.0
0.0,0.0
699.0,14.5625
-74.0,-1.5416666666666667
138.0,2.875
0.0,0.0
0.0,0.0
0.0,0.0
288.0,6.0
0.0,0.0
128.0,2.6666666666666665
1420.0,29.583333333333332
139.0,2.8958333333333335
0.0,0.0
0.0,0.0
-23.0,-0.4791666666666667
0.0,0.0
-24.0,-0.5
3771.0,78.5625
0.0,0.0
492.0,10.25
166.0,3.4583333333333335
0.0,0.0
0.0,0.0
-15.0,-0.3125
555.0,11.5625
136.0,2.8333333333333335
379.0,7.895833333333333
-9.0,-0.1875
-21.0,-0.4375
-48.0,-1.0
138.0,2.875
1459.0,30.395833333333332
0.0,0.0
144.0,3.0
384.0,8.0
0.0,0.0
175.0,3.6458333333333335
-33.0,-0.6875
144.0,3.0
588.0,12.25
0.0,0.0
144.0,3.0
90.0,1.875
125.0,2.6041666666666665
153.0,3.1875
0.0,0.0
40.0,0.8333333333333334
244.0,5.083333333333333
-22.0,-0.4583333333333333
694.0,14.458333333333334
0.0,0.0
0.0,0.0
-21.0,-0.4375
0.0,0.0
114.0,2.375
0.0,0.0
-21.0,-0.4375
0.0,0.0
551.0,11.479166666666666
0.0,0.0
0.0,0.0
0.0,0.0
656.0,13.666666666666666
-21.0,-0.4375
0.0,0.0
364.0,7.583333333333333
362.0,7.541666666666667
250.0,5.208333333333333
-3.0,-0.0625
205.0,4.270833333333333
121.0,2.5208333333333335
360.0,7.5
344.0,7.166666666666667
274.0,5.708333333333333
114.0,2.375
298.0,6.208333333333333
-15.0,-0.3125
51.0,1.0625
-9.0,-0.1875
124.0,2.5833333333333335
0.0,0.0
463.0,9.645833333333334
144.0,3.0
111.0,2.3125
108.0,2.25
269.0,5.604166666666667
144.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
226.0,4.708333333333333
268.0,5.583333333333333
0.0,0.0
144.0,3.0
545.0,11.354166666666666
1861.0,38.770833333333336
1396.0,29.083333333333332
0.0,0.0
288.0,6.0
135.0,2.8125
0.0,0.0
0.0,0.0
2311.0,48.145833333333336
0.0,0.0
0.0,0.0
298.0,6.208333333333333
525.0,10.9375
0.0,0.0
11.0,0.22916666666666666
272.0,5.666666666666667
0.0,0.0
-21.0,-0.4375
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
144.0,3.0
107.0,2.2291666666666665
1307.0,27.229166666666668
-25.0,-0.5208333333333334
-21.0,-0.4375
1625.0,33.854166666666664
-21.0,-0.4375
-12.0,-0.25
453.0,9.4375
0.0,0.0
144.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
-21.0,-0.4375
140.0,2.9166666666666665
-6.0,-0.125
0.0,0.0
230.0,4.791666666666667
-22.0,-0.4583333333333333
-21.0,-0.4375
1098.0,22.875
138.0,2.875
-21.0,-0.4375
0.0,0.0
222.0,4.625
-21.0,-0.4375
372.0,7.75
-6.0,-0.125
-25.0,-0.5208333333333334
1196.0,24.916666666666668
189.0,3.9375
491.0,10.229166666666666
0.0,0.0
144.0,3.0
0.0,0.0
-21.0,-0.4375
144.0,3.0
115.0,2.3958333333333335
-12.0,-0.25
286.0,5.958333333333333
372.0,7.75
108.0,2.25
144.0,3.0
0.0,0.0
0.0,0.0
-136.0,-2.8333333333333335
0.0,0.0
-15.0,-0.3125
270.0,5.625
242.0,5.041666666666667
388.0,8.083333333333334
224.0,4.666666666666667
138.0,2.875
0.0,0.0
-21.0,-0.4375
-15.0,-0.3125
0.0,0.0
0.0,0.0
-15.0,-0.3125
114.0,2.375
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
73.0,1.5208333333333333
-21.0,-0.4375
-9.0,-0.1875
334.0,6.958333333333333
0.0,0.0
-36.0,-0.75
-27.0,-0.5625
0.0,0.0
-21.0,-0.4375
48.0,1.0
-15.0,-0.3125
0.0,0.0
1410.0,29.375
664.0,13.833333333333334
99.0,2.0625
0.0,0.0
0.0,0.0
0.0,0.0
1534.0,31.958333333333332
-39.0,-0.8125
247.0,5.145833333333333
1286.0,26.791666666666668
0.0,0.0
629.0,13.104166666666666
128.0,2.6666666666666665
0.0,0.0
412.0,8.583333333333334
-21.0,-0.4375
-6.0,-0.125
360.0,7.5
0.0,0.0
134.0,2.7916666666666665
-22.0,-0.4583333333333333
-3.0,-0.0625
1464.0,30.5
170.0,3.5416666666666665
202.0,4.208333333333333
144.0,3.0
99.0,2.0625
843.0,17.5625
2231.0,46.479166666666664
78.0,1.625
144.0,3.0
144.0,3.0
-18.0,-0.375
5740.0,119.58333333333333
1569.0,32.6875
650.0,13.541666666666666
0.0,0.0
-24.0,-0.5
-23.0,-0.4791666666666667
-18.0,-0.375
-21.0,-0.4375
138.0,2.875
265.0,5.520833333333333
1060.0,22.083333333333332
-21.0,-0.4375
124.0,2.5833333333333335
-23.0,-0.4791666666666667
-35.0,-0.7291666666666666
0.0,0.0
144.0,3.0
2245.0,46.770833333333336
38.0,0.7916666666666666
0.0,0.0
144.0,3.0
-126.0,-2.625
-21.0,-0.4375
-21.0,-0.4375
-23.0,-0.4791666666666667
2815.0,58.645833333333336
90.0,1.875
-6.0,-0.125
400.0,8.333333333333334
-3.0,-0.0625
0.0,0.0
167.0,3.4791666666666665
-23.0,-0.4791666666666667
559.0,11.645833333333334
-22.0,-0.4583333333333333
-27.0,-0.5625
177.0,3.6875
3518.0,73.29166666666667
144.0,3.0
16.0,0.3333333333333333
243.0,5.0625
386.0,8.041666666666666
46.0,0.9583333333333334
0.0,0.0
48.0,1.0
-22.0,-0.4583333333333333
-21.0,-0.4375
126.0,2.625
1186.0,24.708333333333332
1560.0,32.5
0.0,0.0
78.0,1.625
-27.0,-0.5625
134.0,2.7916666666666665
1348.0,28.083333333333332
467.0,9.729166666666666
796.0,16.583333333333332
0.0,0.0
-21.0,-0.4375
0.0,0.0
486.0,10.125
188.0,3.9166666666666665
-23.0,-0.4791666666666667
372.0,7.75
96.0,2.0
-21.0,-0.4375
-26.0,-0.5416666666666666
-53.0,-1.1041666666666667
120.0,2.5
-31.0,-0.6458333333333334
-21.0,-0.4375
-27.0,-0.5625
327.0,6.8125
-58.0,-1.2083333333333333
-64.0,-1.3333333333333333
-6.0,-0.125
-21.0,-0.4375
72.0,1.5
144.0,3.0
1977.0,41.1875
1393.0,29.020833333333332
-21.0,-0.4375
-21.0,-0.4375
0.0,0.0
624.0,13.0
0.0,0.0
58.0,1.2083333333333333
137.0,2.8541666666666665
0.0,0.0
417.0,8.6875
-3.0,-0.0625
172.0,3.5833333333333335
144.0,3.0
207.0,4.3125
0.0,0.0
-26.0,-0.5416666666666666
0.0,0.0
570.0,11.875
0.0,0.0
132.0,2.75
279.0,5.8125
153.0,3.1875
0.0,0.0
231.0,4.8125
-18.0,-0.375
0.0,0.0
-21.0,-0.4375
0.0,0.0
0.0,0.0
142.0,2.9583333333333335
-23.0,-0.4791666666666667
144.0,3.0
397.0,8.270833333333334
0.0,0.0
0.0,0.0
416.0,8.666666666666666
-3.0,-0.0625
144.0,3.0
288.0,6.0
-21.0,-0.4375
-21.0,-0.4375
-21.0,-0.4375
510.0,10.625
