word_title,count
game-changing,1
internationally,1
inconsistent,1
Game-Changers,1
Destiny:,1
Anticipated,1
Whose,1
ceiling,1
vaunted,1
multispectral,1
‘ripple,1
Nusantara-2,1
secretary-general,1
broadens,1
Simplification,1
long-endurance,1
pulls,1
"dead,",1
copy,1
megaconstellations?,1
OGSystems,1
OTT,1
Sennet,1
73,1
vetting,1
everywhere,1
"management,",1
neighbors,1
guys,1
finance,1
casualty,1
Launchers:,1
Unsold,1
Trickle,1
Beamed,1
Dictates,1
Doubters,1
Integrity,1
Waivers,1
Opts,1
Descopes,1
Beneficiaries,1
"Approval,",1
RSCC’s,1
USGIF,1
"Paralysis,",1
Juggling,1
"York,",1
"Beason,",1
Finish,1
Clocks,1
Pitched,1
Tapping,1
Diminished,1
Network;,1
Brewster,1
"Baker,",1
84;,1
IS-16,1
Divert,1
smallsats:,1
revolution:,1
Columnist,1
Nice,1
three-day,1
U.K,1
soil,1
tidal,1
$980,1
Indonesia-focused,1
new”,1
intentions,1
taxpayers’,1
CMS-01,1
"E,",1
seal,1
raw,1
64,1
rockets?,1
"that,",1
Bradford,1
512,1
pictures,1
FFRDCs,1
GEOWorks,1
splashdowns,1
constellation:,1
"goal,",1
stressed,1
five-launch,1
gradual,1
“major,1
fences,1
bag”,1
generates,1
Certainty,1
Deals?,1
Observe,1
Rival’s,1
Misunderstandings,1
Cronyism,1
AWS-3,1
"Lamborn,",1
Splashdown,1
59th,1
Taber,1
Tip,1
Small-space-business,1
Methane-fueled,1
Passed,1
Designers,1
Simulate,1
Concentrations,1
"Ukraine,",1
Flawed,1
Glider’s,1
Punching,1
Transmits,1
Dropped,1
Label,1
Soared,1
Downsize,1
Preparatory,1
"Strange,",1
SES Beats,1
“Attractive,1
Grinspoon,1
reliance,1
Autry:,1
Mutt,1
hell,1
"ambitions,",1
Wrap-up,1
Pemberton ,1
$1.96,1
tropical,1
"Brownsville,",1
"thrusters,",1
Accords;,1
aces,1
leaking,1
"8,500",1
pandemic’s,1
launchers?,1
2019’s,1
estate,1
$122.5M,1
Bell,1
completion;Air,1
"Sputnik,",1
“Amazon-like”,1
Luxembourgian,1
bum,1
reinstate,1
Double-Barrel,1
Mission”,1
Scitor,1
"Technologies,",1
Watzin,1
$80M,1
"Costly,",1
Upper-stage-restart,1
Fourth-quarter,1
GEO-Kompsat,1
Balanced,1
Bausch,1
Marquez,1
‘We’ve,1
Avalanche,1
Audience,1
Conventional,1
Scheme,1
beating,1
(Land),1
Broadcasters,1
Commercializing,1
ready’,1
Krucial,1
speaks,1
juggles,1
filings,1
Peru’s,1
simplify,1
actions’,1
pathfinder,1
exclusion,1
six-year,1
curriculum,1
considered,1
Haiyang-1D,1
astronauts),1
gradually,1
Reshaping,1
$14.1,1
"blunder,",1
possible.,1
$39.5,1
$100K,1
refinery,1
"crunch,",1
odds”,1
shuffles,1
pits,1
Purpose”,1
Lifting,1
Boast,1
Capex,1
Interplanetary,1
Thaicom’s,1
Comfort,1
SpaceShipTwo’s,1
Opposite,1
Asteroid-sampling,1
‘Unprecedented’,1
"22,",1
Softens,1
"Ergen,",1
STS-135,1
E.T.,1
QuickBird,1
Possible?,1
Celestial,1
certain,1
|Russian,1
titans,1
"Heavy,",1
Freed,1
2015:,1
Trashing,1
Airmo,1
document,1
Sinergise,1
barters,1
"operators,https://spacenews.com/fcc-considers-opening-up-more-ku-band-to-non-geo-satellite-operators/,\"TAMPA",1
thorough,1
rare,1
Shoring,1
F,1
‘irresponsible’,1
‘mission,1
trajectory?,1
"generals,",1
blows,1
diversification,1
tidy,1
$316,1
terminated,1
$172M,1
workings,1
mandatory,1
puzzled,1
root,1
intervention,1
LyteLoop,1
insists,1
firmly,1
Nathan,1
“exciting,1
Gwynne,1
lab ,1
resigning,1
down?,1
unconvinced,1
"\"
\"With",1
instructions,1
"ahead,",1
"sagging,",1
gravity-wave,1
planes”,1
yearly,1
Privatized,1
Kistler,1
Antonio,1
Combines,1
Settled,1
Situation,1
All-purpose,1
WAAS,1
Arianespace:,1
Crafting,1
Expectancy,1
Yamal-402,1
‘Triple-seven’,1
Grown,1
"Desch,",1
Figures,1
Comprehensive,1
Cure,1
Tarr,1
Solid-motor,1
Elected,1
Adaptor,1
Hike,1
Earth?,1
moonbase,1
Motives,1
Advancing,1
offense,1
bitcoins,1
Memory,1
wife,1
eagerly,1
"250,000",1
Andesat,1
$17.2,1
Intelsat-10-02,1
"rhetoric,",1
Shukrayaan,1
US:,1
$218,1
stealthy,1
photonics,1
"Telespazio,",1
prioritizing,1
chasing,1
fast”,1
sure,1
baseline,1
"blessing,",1
DC,1
preflown,1
‘vice,1
"SSL,",1
reversal,1
touch,1
sovereignty,1
Soyuzupper,1
Japan’sSudden,1
Hatchet,1
Gattle,1
Market’s,1
Praise,1
Bugs,1
Group:,1
"Bogdan,",1
Useless,1
"Pad,",1
Result,1
$215M,1
Allies’,1
Flares,1
Spikes,1
"Over,’",1
Cineplex,1
PBS,1
Canadarm,1
Iraq,1
Suggest,1
Constant,1
Defects,1
‘Extensive,1
Official: Orion,1
Scrounge,1
"(LASP),",1
‘Frame-dragging’,1
Active;,1
Solar-powered,1
“oversight”,1
Reliable,1
Reporter],1
Flew,1
"Soften,",1
cotton,1
covered,1
Wright-Patterson,1
reprieve,1
shortlists,1
“one-click”,1
Yoel,1
incentivize,1
professor:,1
"tasking,",1
format,1
‘landing,1
agencies?,1
insulation,1
capable,1
HeloSat,1
Renaissance:,1
Miniature,1
Floyd,1
‘Incredibly,1
FeatureX,1
density”,1
council’s,1
principal,1
preserve,1
GSAT-9,1
stovepipes,1
bemoan,1
TLPS,1
Forcetelescopes,1
Zones,1
Beaming,1
Genius,1
Spaceship’s,1
Quits,1
"Provisions,",1
Trainer,1
"Euclid,",1
Alongside,1
Severity,1
Sailing,1
"Purchases,",1
Interorbital,1
goods,1
gun;,1
industry-first,1
GNSS-independent,1
"virtual,",1
Quad,1
hotlines,1
boast,1
repeating,1
dominates,1
"$900,000",1
reallocation,1
"cooperation,",1
$132,1
keen,1
spectrum-advocacy,1
States.,1
peek’,1
|OSIRIS-REx,1
Dumps Journey,1
Origin-SpaceX,1
Sledding,1
$525,1
Satellite-control,1
Romain,1
"Stake,",1
Occupation,1
Bend,1
Bank’s,1
Rebranded,1
Stephane,1
‘Participants’,1
Mid-December,1
Hone,1
"Kendall,",1
Remainder,1
Lepore,1
Across-the-board,1
Plugs,1
Date’,1
"Hennig,",1
Fury,1
"NPP,",1
"Lober,",1
EV-2,1
Ceiling,1
Lower-tier,1
"Minotaur,",1
Confidence’,1
Greets,1
myopia,1
warfare’s,1
Iran:,1
Fort,1
Swimming,1
‘Imminent’,1
hours”,1
Lux,1
AstroForge,1
laser-comm,1
manages,1
Carol,1
fast-moving,1
‘one-stop,1
‘beyond,1
$4.14,1
Alba,1
letters,1
participation ,1
contrasting,1
Telstra-NBN,1
Technologies:,1
progresses,1
250,1
O’Lakes,1
Administration”,1
Selva:,1
gambling’,1
space-threat,1
discord,1
defers,1
"Africa,",1
prep,1
rulings,1
per-kilogram,1
ousted,1
OmniAccess,1
Saucer’Fails,1
Stop-Work,1
Drafting,1
Concur,1
Baikonur-bound,1
Soldering,1
Fined,1
Extreme,1
Venture’s,1
‘Synergies’,1
Primitive,1
Squelch,1
Brave,1
Rank,1
Xing’,1
ESPA-based,1
NOAA’s Plans,1
‘Out,1
APL Wants,1
"Greeley,",1
Distance,1
"Grant,",1
Dilutes,1
Stray,1
Forges,1
NIRSpec,1
Regarding,1
begin?,1
shift:,1
democratize,1
Weeden’s,1
Cooperation:,1
Witness,1
commission,1
‘but,1
Precious,1
tour”,1
restate,1
recession,1
“global,1
“Nothing,1
Geyer,1
"guard,",1
Council’s,1
powerhouse:,1
qualify,1
Force-sponsored,1
Barnes,1
ground-as-a-service,1
resources’,1
Spencer,1
"AT&T,",1
‘National,1
all-smallsat,1
buzzing,1
alternative?,1
motives,1
Three-star,1
People’s,1
"battle,",1
Cambodia,1
stuff,1
Metal,1
conflicts,1
"malfunctioning,",1
"intel,",1
sitting,1
Imaging:,1
placement,1
panel’s,1
"Request,",1
Crimean,1
"Conditions,",1
Skeptics,1
Velocity’s,1
Bides,1
Kazakhstan’s,1
"75,",1
10-,1
"Adversaries,",1
Naming,1
Teleos-1,1
Leaked,1
WGS-6,1
Five-Year,1
"Salinity,",1
Medium-lift,1
Marc,1
"Johansen,",1
Recounts,1
"Twiggs,",1
Bleak,1
Higher-end,1
GeoEye:,1
Hot-fire,1
different?,1
one-two,1
Consumers,1
WRC-2015,1
Arms,1
Art,1
Banks,1
Areas,1
“devastating”,1
Defunct,1
OFT-2,1
"cost,",1
COMSPOC,1
Multi-orbit,1
$476,1
"force,’",1
$499,1
ATG,1
receptive,1
Fool’s,1
dismissal,1
Kirk,1
global •,1
vegetation-monitoring,1
portion,1
GetSAT,1
unicorn?,1
“think,1
Jordan,1
Optus-Telesat,1
$3.1,1
flyback,1
lines?,1
"fail,",1
bill’s,1
$1.4-billion,1
Standardized,1
Hurts,1
Relaxing,1
Welder,1
Allocates,1
ATV Break-Up,1
Criticized,1
"Crisis,",1
Orange,1
"‘Reasonable,’",1
Jurvetson,1
Resignation,1
Mohawk,1
"Range,",1
Subscriptions,1
Suomi,1
"May,",1
Human-rating,1
Rolf,1
Ballute,1
$289M,1
Prepping,1
Organic,1
Match,1
Objections,1
Dordain: Even,1
population,1
$101,1
fallen,1
Bullseye,1
Halo,1
shelves,1
"Inflation,",1
Box,1
Avatar,1
subscribes,1
dissent,1
resolve,1
displays,1
"Peraton,",1
imagers,1
SkySats,1
“sun,1
"economic,",1
briefings,1
Catch,1
infighting,1
insist,1
"renaissance,",1
forgoing,1
ISS.,1
Digital’s,1
"succeed,",1
machine-learning,1
timid,1
Metop-A’s,1
Go-ahead,1
Multipronged,1
Starliner’,1
Apart ,1
Administrator’s,1
"Focus,",1
Teeth,1
Sky”,1
ORBITEC,1
Tubes,1
Dodges,1
"FAA,",1
Fingers,1
Presaging,1
Note,1
"Reduce,",1
Clocked,1
Oak,1
Toy,1
"Director-General,",1
Unauthorized,1
"Lives,",1
"Hand,",1
GPS Ground,1
"Marquez,",1
Stadd,1
Space-time,1
G.,1
Wrecked,1
Interstage,1
Weiler:,1
Half-cost,1
domains,1
Harbor’,1
Bells,1
Debris:,1
[MeetTheBoss,1
[APP],1
Canada],1
[MSNBC.com],1
Triumvirate,1
Europe-focused,1
radar-optical,1
Apple-backed,1
DRACO,1
surging,1
year-long,1
16.9,1
six-person,1
Astro2020:,1
ally,1
late-stage,1
allocate,1
surpasses,1
spacecraft’,1
investor •,1
stays,1
steady,1
Pradman,1
lifeline,1
surrounding,1
Sorry,1
 builders,1
confidential,1
H1,1
Intelsat-31,1
DMSP-17’s,1
mistaken,1
Hire,1
Witnessing,1
“Headcount,1
"Post,",1
Worse,1
Whether,1
2014?,1
"Sequester,",1
‘Coming-out,1
"Mode,",1
Tanker,1
Presold,1
Criteria,1
Heights,1
Low-rate,1
"Vanderbilt,",1
Knocked,1
exploration?,1
mold,1
retaining,1
satisfaction,1
fleets,1
juncture,1
Blog],1
[Dish,1
questions”,1
Dissolves,1
Vodafone,1
zero-trust,1
Crunchtime,1
Rosotics,1
"month,",1
frenzy,1
redundancy,1
bankruptcy-like,1
force’:,1
enablers:,1
Awareness’,1
"claim,",1
‘largest,1
500M,1
Musk?’,1
testimony,1
dividend,1
bus•,1
controller,1
vacuum,1
ECAPS,1
avionics,1
Avionics:,1
exercise,1
SpaceDataHighway,1
OK’s,1
"position,",1
Produced,1
"Bid,",1
DirecTV-,1
"Ownership,",1
Glasgow,1
Bumped,1
Seldom-used,1
Throttle,1
Sway,1
Header,1
Haggle,1
Head:,1
Lighter,1
Crash-Landing,1
Jason-2,1
Ka-Band,1
Tree,1
Fuzzy,1
Computers,1
Activate,1
Debt-restructuring,1
"Ochoa,",1
José,1
Wavestream,1
"Beyond,",1
"Pickens,",1
Amendments,1
Suitable,1
"Barriers,",1
4B,1
$307M,1
"Obama,",1
"Weiler,",1
$24M,1
DESDynI,1
Valley:,1
FFRDC;,1
"Faster,",1
Loosen,1
stackable,1
emphatic,1
CubeRover,1
projections,1
Gat,1
SpiderOak’s,1
‘unfortunate’,1
Crow,1
mobility-as-a-service,1
negotiators,1
collection,1
naysayers,1
executive:Defense,1
"commands,",1
projection,1
technique,1
"refinery,",1
“difficult”,1
extendedfor,1
comm,1
reiterate,1
missions?,1
disappointed,1
concept?,1
Israeli-made,1
PGZ,1
denied,1
afraid,1
erases,1
intoJICSpOC,1
‘Silicon,1
Risky,1
Chabot,1
SpaceX-Google,1
Lambert,1
Tempo,1
"1,800",1
High’,1
Brochure,1
‘Refund,1
Phillip,1
Deciding,1
TerreStar-2,1
PhoneSats,1
Separation,1
Meteoroid,1
Spotlights,1
Anti-jamming,1
"Kremer,",1
Entrepreneur;,1
Maven’s,1
Landeene,1
Space-flown,1
WRC-12,1
Price-competitive,1
520-day,1
Carried,1
Off-the-Rack,1
Cost-savings,1
"Rings,",1
gambit,1
tech-heavy,1
Ensuring,1
Mars!,1
Minimum,1
Sustainable,1
Quietly,1
Honeymoon,1
Misfire,1
“subsea,1
McCullough,1
refocuses,1
‘Haven’t,1
assesses,1
winter,1
Chang’e,1
KSAT’s,1
fairing,1
shields,1
CASC,1
Canyon’s,1
tried,1
overcame,1
defaulting,1
Iceye’s,1
bundle,1
"NanoAvionics,",1
workforce:,1
fragments,1
reorg,1
COSPAR,1
$73,1
"Tombstone,",1
Dispenser,1
“Doomed”,1
Airline,1
UK-built,1
Retrieve,1
Plunge,1
(R-Okla.),1
Short-Seller,1
Ants,1
Possibly,1
RBSP,1
"Backlog,",1
"Voss,",1
‘Astronauts’,1
Testing’,1
Invisible,1
Principle,1
Weakness,1
‘Likely’,1
Chemical,1
Overhauling,1
UPDATE:,1
Directly,1
Praised,1
"Billings,",1
totally,1
Incredible,1
Approaching,1
"Delegation,",1
"bystander,",1
Alerts,1
Emptor,1
roll-out,1
"satellites,https://spacenews.com/arqit-drops-plan-to-operate-quantum-encryption-satellites/,\"TAMPA",1
thriving,1
hearings,1
$4.9,1
‘paper,1
patents,1
"imminent,",1
launches •,1
$8.8,1
"GHGSat,",1
"lawsuit,",1
suggest,1
“dozens”,1
outmatch,1
emission,1
license?,1
Capella’s,1
$420M,1
MDA-DigitalGlobe,1
"focus,",1
“dry,1
reentered,1
"incident,",1
liaison,1
Rash,1
“Standards,1
pittance,1
opinion:,1
"Planners,",1
Sustainment,1
Reintroduced,1
Geopolitics,1
Selective,1
