sum_LinkedIn_result,avg_LinkedIn_by_hour
144.0,3.0
91.0,1.8958333333333333
0.0,0.0
-144.0,-3.0
186.0,3.875
2543.0,52.979166666666664
-21.0,-0.4375
0.0,0.0
-21.0,-0.4375
0.0,0.0
0.0,0.0
0.0,0.0
-21.0,-0.4375
0.0,0.0
-22.0,-0.4583333333333333
0.0,0.0
-21.0,-0.4375
40.0,0.8333333333333334
1499.0,31.229166666666668
8283.0,172.5625
2263.0,47.145833333333336
4164.0,86.75
0.0,0.0
-6.0,-0.125
0.0,0.0
0.0,0.0
54974.0,1145.2916666666667
-24.0,-0.5
0.0,0.0
144.0,3.0
-12.0,-0.25
0.0,0.0
0.0,0.0
29635.0,617.3958333333334
0.0,0.0
0.0,0.0
0.0,0.0
178.0,3.7083333333333335
411.0,8.5625
0.0,0.0
1147.0,23.895833333333332
0.0,0.0
4415.0,91.97916666666667
1912.0,39.833333333333336
-12.0,-0.25
-21.0,-0.4375
0.0,0.0
0.0,0.0
1420.0,29.583333333333332
75.0,1.5625
0.0,0.0
-6.0,-0.125
0.0,0.0
112.0,2.3333333333333335
-22.0,-0.4583333333333333
-51.0,-1.0625
0.0,0.0
17203.0,358.3958333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-15.0,-0.3125
0.0,0.0
0.0,0.0
0.0,0.0
-22.0,-0.4583333333333333
0.0,0.0
448.0,9.333333333333334
0.0,0.0
136.0,2.8333333333333335
-18.0,-0.375
0.0,0.0
-93.0,-1.9375
0.0,0.0
5066.0,105.54166666666667
-21.0,-0.4375
3517.0,73.27083333333333
182.0,3.7916666666666665
0.0,0.0
-23.0,-0.4791666666666667
0.0,0.0
0.0,0.0
0.0,0.0
432.0,9.0
0.0,0.0
-27.0,-0.5625
144.0,3.0
0.0,0.0
0.0,0.0
-3.0,-0.0625
0.0,0.0
0.0,0.0
48350.0,1007.2916666666666
-21.0,-0.4375
-51.0,-1.0625
0.0,0.0
555.0,11.5625
0.0,0.0
1146.0,23.875
10917.0,227.4375
144.0,3.0
-3.0,-0.0625
339.0,7.0625
487.0,10.145833333333334
421.0,8.770833333333334
-21.0,-0.4375
-22.0,-0.4583333333333333
-15.0,-0.3125
247.0,5.145833333333333
10295.0,214.47916666666666
-21.0,-0.4375
320.0,6.666666666666667
474.0,9.875
-15.0,-0.3125
0.0,0.0
8963.0,186.72916666666666
0.0,0.0
546.0,11.375
-3.0,-0.0625
570.0,11.875
24994.0,520.7083333333334
-28.0,-0.5833333333333334
34763.0,724.2291666666666
0.0,0.0
0.0,0.0
0.0,0.0
6461.0,134.60416666666666
0.0,0.0
-3.0,-0.0625
-21.0,-0.4375
319.0,6.645833333333333
976.0,20.333333333333332
0.0,0.0
1432.0,29.833333333333332
12113.0,252.35416666666666
-22.0,-0.4583333333333333
114.0,2.375
0.0,0.0
4603.0,95.89583333333333
-21.0,-0.4375
928.0,19.333333333333332
1813.0,37.770833333333336
0.0,0.0
1762.0,36.708333333333336
-22.0,-0.4583333333333333
-22.0,-0.4583333333333333
773.0,16.104166666666668
90.0,1.875
551.0,11.479166666666666
-36.0,-0.75
0.0,0.0
428.0,8.916666666666666
-21.0,-0.4375
627.0,13.0625
0.0,0.0
192.0,4.0
-3.0,-0.0625
0.0,0.0
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
0.0,0.0
-21.0,-0.4375
325.0,6.770833333333333
84.0,1.75
186.0,3.875
-12.0,-0.25
0.0,0.0
2106.0,43.875
128.0,2.6666666666666665
44.0,0.9166666666666666
443.0,9.229166666666666
0.0,0.0
0.0,0.0
427.0,8.895833333333334
-21.0,-0.4375
0.0,0.0
0.0,0.0
2869.0,59.770833333333336
1324.0,27.583333333333332
-21.0,-0.4375
583.0,12.145833333333334
1374.0,28.625
-21.0,-0.4375
486.0,10.125
0.0,0.0
699.0,14.5625
0.0,0.0
0.0,0.0
143.0,2.9791666666666665
0.0,0.0
42.0,0.875
144.0,3.0
0.0,0.0
-21.0,-0.4375
-21.0,-0.4375
0.0,0.0
-18.0,-0.375
25840.0,538.3333333333334
-21.0,-0.4375
-6.0,-0.125
733.0,15.270833333333334
102.0,2.125
-30.0,-0.625
0.0,0.0
2628.0,54.75
-18.0,-0.375
533.0,11.104166666666666
0.0,0.0
208.0,4.333333333333333
338.0,7.041666666666667
0.0,0.0
-24.0,-0.5
0.0,0.0
178.0,3.7083333333333335
144.0,3.0
-21.0,-0.4375
1208.0,25.166666666666668
-3.0,-0.0625
2637.0,54.9375
231.0,4.8125
2652.0,55.25
0.0,0.0
0.0,0.0
0.0,0.0
95.0,1.9791666666666667
-21.0,-0.4375
-45.0,-0.9375
8133.0,169.4375
144.0,3.0
-21.0,-0.4375
0.0,0.0
13384.0,278.8333333333333
1662.0,34.625
144.0,3.0
-23.0,-0.4791666666666667
0.0,0.0
-36.0,-0.75
2011.0,41.895833333333336
-24.0,-0.5
1000.0,20.833333333333332
0.0,0.0
0.0,0.0
-3.0,-0.0625
-39.0,-0.8125
-22.0,-0.4583333333333333
304.0,6.333333333333333
1213.0,25.270833333333332
582.0,12.125
0.0,0.0
-108.0,-2.25
0.0,0.0
0.0,0.0
-6.0,-0.125
518.0,10.791666666666666
570.0,11.875
400.0,8.333333333333334
232.0,4.833333333333333
0.0,0.0
4475.0,93.22916666666667
2210.0,46.041666666666664
0.0,0.0
0.0,0.0
94.0,1.9583333333333333
0.0,0.0
0.0,0.0
144.0,3.0
47.0,0.9791666666666666
0.0,0.0
0.0,0.0
-21.0,-0.4375
5258.0,109.54166666666667
819.0,17.0625
0.0,0.0
9736.0,202.83333333333334
2604.0,54.25
-22.0,-0.4583333333333333
227.0,4.729166666666667
0.0,0.0
0.0,0.0
2251.0,46.895833333333336
-21.0,-0.4375
1691.0,35.229166666666664
2649.0,55.1875
180.0,3.75
142.0,2.9583333333333335
5505.0,114.6875
6635.0,138.22916666666666
10.0,0.20833333333333334
-36.0,-0.75
0.0,0.0
1367.0,28.479166666666668
22264.0,463.8333333333333
0.0,0.0
1376.0,28.666666666666668
647.0,13.479166666666666
57.0,1.1875
9390.0,195.625
-38.0,-0.7916666666666666
0.0,0.0
-144.0,-3.0
-33.0,-0.6875
24870.0,518.125
592.0,12.333333333333334
69975.0,1457.8125
123.0,2.5625
-21.0,-0.4375
0.0,0.0
0.0,0.0
0.0,0.0
144.0,3.0
144.0,3.0
-9.0,-0.1875
251.0,5.229166666666667
0.0,0.0
0.0,0.0
463.0,9.645833333333334
0.0,0.0
0.0,0.0
1624.0,33.833333333333336
-15.0,-0.3125
-81.0,-1.6875
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1130.0,23.541666666666668
144.0,3.0
0.0,0.0
114.0,2.375
489.0,10.1875
1881.0,39.1875
-21.0,-0.4375
1424.0,29.666666666666668
-3.0,-0.0625
1381.0,28.770833333333332
0.0,0.0
126.0,2.625
1090.0,22.708333333333332
0.0,0.0
111.0,2.3125
351.0,7.3125
0.0,0.0
1135.0,23.645833333333332
-33.0,-0.6875
-9.0,-0.1875
3211.0,66.89583333333333
91.0,1.8958333333333333
-12.0,-0.25
102.0,2.125
102.0,2.125
3200.0,66.66666666666667
-6.0,-0.125
-21.0,-0.4375
0.0,0.0
-21.0,-0.4375
525.0,10.9375
288.0,6.0
2711.0,56.479166666666664
-27.0,-0.5625
0.0,0.0
318.0,6.625
144.0,3.0
0.0,0.0
144.0,3.0
0.0,0.0
-6.0,-0.125
-27.0,-0.5625
0.0,0.0
5539.0,115.39583333333333
2785.0,58.020833333333336
-68.0,-1.4166666666666667
144.0,3.0
144.0,3.0
948.0,19.75
-3.0,-0.0625
0.0,0.0
143.0,2.9791666666666665
1774.0,36.958333333333336
-21.0,-0.4375
0.0,0.0
-45.0,-0.9375
-21.0,-0.4375
451.0,9.395833333333334
0.0,0.0
0.0,0.0
72020.0,1500.4166666666667
0.0,0.0
144.0,3.0
0.0,0.0
12251.0,255.22916666666666
-3.0,-0.0625
560.0,11.666666666666666
144.0,3.0
144.0,3.0
-23.0,-0.4791666666666667
385.0,8.020833333333334
772.0,16.083333333333332
984.0,20.5
1795.0,37.395833333333336
-24.0,-0.5
424.0,8.833333333333334
-25.0,-0.5208333333333334
1666.0,34.708333333333336
2226.0,46.375
900.0,18.75
13428.0,279.75
144.0,3.0
4688.0,97.66666666666667
2020.0,42.083333333333336
0.0,0.0
731.0,15.229166666666666
0.0,0.0
1153.0,24.020833333333332
1872.0,39.0
-21.0,-0.4375
-21.0,-0.4375
-30.0,-0.625
920.0,19.166666666666668
0.0,0.0
399.0,8.3125
1249.0,26.020833333333332
-22.0,-0.4583333333333333
-22.0,-0.4583333333333333
403.0,8.395833333333334
2347.0,48.895833333333336
1087.0,22.645833333333332
144.0,3.0
0.0,0.0
-21.0,-0.4375
63.0,1.3125
0.0,0.0
8400.0,175.0
-35.0,-0.7291666666666666
8027.0,167.22916666666666
36421.0,758.7708333333334
-22.0,-0.4583333333333333
1081.0,22.520833333333332
0.0,0.0
960.0,20.0
244.0,5.083333333333333
0.0,0.0
6998.0,145.79166666666666
243.0,5.0625
209.0,4.354166666666667
-26.0,-0.5416666666666666
-3.0,-0.0625
0.0,0.0
0.0,0.0
3948.0,82.25
0.0,0.0
-34.0,-0.7083333333333334
0.0,0.0
-29.0,-0.6041666666666666
1583.0,32.979166666666664
0.0,0.0
0.0,0.0
0.0,0.0
-21.0,-0.4375
-21.0,-0.4375
1128.0,23.5
7831.0,163.14583333333334
0.0,0.0
1320.0,27.5
-12.0,-0.25
0.0,0.0
482.0,10.041666666666666
120.0,2.5
-34.0,-0.7083333333333334
12609.0,262.6875
138.0,2.875
0.0,0.0
-35.0,-0.7291666666666666
8944.0,186.33333333333334
5873.0,122.35416666666667
-35.0,-0.7291666666666666
-21.0,-0.4375
1853.0,38.604166666666664
0.0,0.0
185.0,3.8541666666666665
-22.0,-0.4583333333333333
102.0,2.125
-15.0,-0.3125
2183.0,45.479166666666664
-22.0,-0.4583333333333333
-22.0,-0.4583333333333333
138.0,2.875
-21.0,-0.4375
-12.0,-0.25
777.0,16.1875
-21.0,-0.4375
0.0,0.0
0.0,0.0
-21.0,-0.4375
0.0,0.0
0.0,0.0
5652.0,117.75
98.0,2.0416666666666665
497.0,10.354166666666666
0.0,0.0
609.0,12.6875
0.0,0.0
-21.0,-0.4375
-21.0,-0.4375
304.0,6.333333333333333
1131.0,23.5625
214.0,4.458333333333333
-26.0,-0.5416666666666666
-23.0,-0.4791666666666667
138.0,2.875
0.0,0.0
-36.0,-0.75
-3.0,-0.0625
0.0,0.0
0.0,0.0
719.0,14.979166666666666
-12.0,-0.25
345.0,7.1875
-21.0,-0.4375
0.0,0.0
-15.0,-0.3125
0.0,0.0
-12.0,-0.25
-22.0,-0.4583333333333333
48.0,1.0
781.0,16.270833333333332
-21.0,-0.4375
-21.0,-0.4375
-21.0,-0.4375
1464.0,30.5
1734.0,36.125
90.0,1.875
28.0,0.5833333333333334
-59.0,-1.2291666666666667
-35.0,-0.7291666666666666
-65.0,-1.3541666666666667
-21.0,-0.4375
0.0,0.0
0.0,0.0
-21.0,-0.4375
-9.0,-0.1875
-21.0,-0.4375
-12.0,-0.25
5896.0,122.83333333333333
742.0,15.458333333333334
0.0,0.0
-22.0,-0.4583333333333333
-21.0,-0.4375
-21.0,-0.4375
-21.0,-0.4375
-22.0,-0.4583333333333333
613.0,12.770833333333334
-21.0,-0.4375
-28.0,-0.5833333333333334
-42.0,-0.875
-42.0,-0.875
609.0,12.6875
205.0,4.270833333333333
-3.0,-0.0625
-21.0,-0.4375
-21.0,-0.4375
49.0,1.0208333333333333
-22.0,-0.4583333333333333
-21.0,-0.4375
144.0,3.0
0.0,0.0
13440.0,280.0
-21.0,-0.4375
1408.0,29.333333333333332
-21.0,-0.4375
-24.0,-0.5
-6.0,-0.125
1598.0,33.291666666666664
-21.0,-0.4375
254.0,5.291666666666667
-21.0,-0.4375
-22.0,-0.4583333333333333
-21.0,-0.4375
-22.0,-0.4583333333333333
-21.0,-0.4375
0.0,0.0
1988.0,41.416666666666664
-22.0,-0.4583333333333333
-22.0,-0.4583333333333333
-21.0,-0.4375
-21.0,-0.4375
127.0,2.6458333333333335
1810.0,37.708333333333336
-22.0,-0.4583333333333333
-23.0,-0.4791666666666667
47.0,0.9791666666666666
-101.0,-2.1041666666666665
42.0,0.875
144.0,3.0
194.0,4.041666666666667
-21.0,-0.4375
-22.0,-0.4583333333333333
-21.0,-0.4375
-12.0,-0.25
0.0,0.0
-53.0,-1.1041666666666667
0.0,0.0
0.0,0.0
-15.0,-0.3125
0.0,0.0
-21.0,-0.4375
0.0,0.0
-21.0,-0.4375
100.0,2.0833333333333335
-21.0,-0.4375
0.0,0.0
1635.0,34.0625
0.0,0.0
1212.0,25.25
7712.0,160.66666666666666
-9.0,-0.1875
-24.0,-0.5
423.0,8.8125
-3.0,-0.0625
433.0,9.020833333333334
567.0,11.8125
-108.0,-2.25
-21.0,-0.4375
-21.0,-0.4375
-21.0,-0.4375
227.0,4.729166666666667
420.0,8.75
0.0,0.0
-21.0,-0.4375
-28.0,-0.5833333333333334
132.0,2.75
870.0,18.125
23854.0,496.9583333333333
1187.0,24.729166666666668
-112.0,-2.3333333333333335
-3.0,-0.0625
-3.0,-0.0625
-21.0,-0.4375
4003.0,83.39583333333333
-9.0,-0.1875
0.0,0.0
0.0,0.0
-3.0,-0.0625
-6.0,-0.125
0.0,0.0
480.0,10.0
-21.0,-0.4375
471.0,9.8125
653.0,13.604166666666666
0.0,0.0
-21.0,-0.4375
0.0,0.0
371.0,7.729166666666667
0.0,0.0
0.0,0.0
694.0,14.458333333333334
8731.0,181.89583333333334
5146.0,107.20833333333333
-22.0,-0.4583333333333333
2827.0,58.895833333333336
-15.0,-0.3125
14950.0,311.4583333333333
3151.0,65.64583333333333
0.0,0.0
-21.0,-0.4375
0.0,0.0
0.0,0.0
0.0,0.0
601.0,12.520833333333334
0.0,0.0
0.0,0.0
4596.0,95.75
0.0,0.0
-21.0,-0.4375
0.0,0.0
261.0,5.4375
-104.0,-2.1666666666666665
9919.0,206.64583333333334
0.0,0.0
895.0,18.645833333333332
0.0,0.0
0.0,0.0
-21.0,-0.4375
432.0,9.0
-18.0,-0.375
3645.0,75.9375
0.0,0.0
883.0,18.395833333333332
-3.0,-0.0625
-21.0,-0.4375
-21.0,-0.4375
720.0,15.0
24.0,0.5
-21.0,-0.4375
717.0,14.9375
-9.0,-0.1875
-134.0,-2.7916666666666665
0.0,0.0
206.0,4.291666666666667
0.0,0.0
22.0,0.4583333333333333
144.0,3.0
277.0,5.770833333333333
282.0,5.875
134.0,2.7916666666666665
1040.0,21.666666666666668
288.0,6.0
-21.0,-0.4375
-3.0,-0.0625
390.0,8.125
0.0,0.0
98.0,2.0416666666666665
-117.0,-2.4375
-6.0,-0.125
144.0,3.0
0.0,0.0
0.0,0.0
-32.0,-0.6666666666666666
-21.0,-0.4375
-12.0,-0.25
0.0,0.0
1932.0,40.25
-21.0,-0.4375
0.0,0.0
24.0,0.5
0.0,0.0
0.0,0.0
-3.0,-0.0625
4440.0,92.5
-3.0,-0.0625
-3.0,-0.0625
-23.0,-0.4791666666666667
-93.0,-1.9375
162.0,3.375
275.0,5.729166666666667
72.0,1.5
60.0,1.25
-36.0,-0.75
-3.0,-0.0625
0.0,0.0
29980.0,624.5833333333334
124.0,2.5833333333333335
0.0,0.0
246.0,5.125
-105.0,-2.1875
124.0,2.5833333333333335
0.0,0.0
1317.0,27.4375
-21.0,-0.4375
-110.0,-2.2916666666666665
391.0,8.145833333333334
59.0,1.2291666666666667
-110.0,-2.2916666666666665
0.0,0.0
-27.0,-0.5625
0.0,0.0
971.0,20.229166666666668
-21.0,-0.4375
137.0,2.8541666666666665
124.0,2.5833333333333335
0.0,0.0
-90.0,-1.875
-144.0,-3.0
-21.0,-0.4375
0.0,0.0
51.0,1.0625
-144.0,-3.0
0.0,0.0
-9.0,-0.1875
113.0,2.3541666666666665
10729.0,223.52083333333334
62.0,1.2916666666666667
0.0,0.0
0.0,0.0
-21.0,-0.4375
540.0,11.25
-21.0,-0.4375
3538.0,73.70833333333333
-12.0,-0.25
815.0,16.979166666666668
228.0,4.75
-9.0,-0.1875
0.0,0.0
4603.0,95.89583333333333
3075.0,64.0625
630.0,13.125
0.0,0.0
166.0,3.4583333333333335
-6.0,-0.125
-60.0,-1.25
83.0,1.7291666666666667
0.0,0.0
0.0,0.0
0.0,0.0
6443.0,134.22916666666666
-21.0,-0.4375
7164.0,149.25
0.0,0.0
-15.0,-0.3125
1305.0,27.1875
-36.0,-0.75
0.0,0.0
-33.0,-0.6875
-93.0,-1.9375
0.0,0.0
-51.0,-1.0625
-15.0,-0.3125
0.0,0.0
-139.0,-2.8958333333333335
-3.0,-0.0625
-3.0,-0.0625
663.0,13.8125
-144.0,-3.0
0.0,0.0
0.0,0.0
-3.0,-0.0625
570.0,11.875
-77.0,-1.6041666666666667
759.0,15.8125
661.0,13.770833333333334
5664.0,118.0
0.0,0.0
144.0,3.0
748.0,15.583333333333334
152.0,3.1666666666666665
0.0,0.0
0.0,0.0
0.0,0.0
33.0,0.6875
-18.0,-0.375
-33.0,-0.6875
0.0,0.0
132.0,2.75
35.0,0.7291666666666666
-1.0,-0.020833333333333332
65.0,1.3541666666666667
177.0,3.6875
588.0,12.25
-6.0,-0.125
0.0,0.0
176.0,3.6666666666666665
-21.0,-0.4375
663.0,13.8125
114.0,2.375
0.0,0.0
0.0,0.0
-12.0,-0.25
4634.0,96.54166666666667
4428.0,92.25
0.0,0.0
0.0,0.0
-34.0,-0.7083333333333334
0.0,0.0
1164.0,24.25
0.0,0.0
217.0,4.520833333333333
0.0,0.0
0.0,0.0
144.0,3.0
1199.0,24.979166666666668
0.0,0.0
0.0,0.0
65515.0,1364.8958333333333
-6.0,-0.125
2604.0,54.25
533.0,11.104166666666666
-9.0,-0.1875
5032.0,104.83333333333333
0.0,0.0
-6.0,-0.125
-115.0,-2.3958333333333335
0.0,0.0
0.0,0.0
0.0,0.0
107.0,2.2291666666666665
1727.0,35.979166666666664
-22.0,-0.4583333333333333
0.0,0.0
-3.0,-0.0625
0.0,0.0
216.0,4.5
10705.0,223.02083333333334
144.0,3.0
0.0,0.0
4891.0,101.89583333333333
0.0,0.0
265.0,5.520833333333333
10614.0,221.125
0.0,0.0
-22.0,-0.4583333333333333
142.0,2.9583333333333335
96.0,2.0
81.0,1.6875
-15.0,-0.3125
-18.0,-0.375
0.0,0.0
-21.0,-0.4375
0.0,0.0
3702.0,77.125
-21.0,-0.4375
-15.0,-0.3125
-22.0,-0.4583333333333333
0.0,0.0
-9.0,-0.1875
0.0,0.0
1957.0,40.770833333333336
-33.0,-0.6875
0.0,0.0
0.0,0.0
-36.0,-0.75
0.0,0.0
-144.0,-3.0
-24.0,-0.5
-144.0,-3.0
-110.0,-2.2916666666666665
0.0,0.0
490.0,10.208333333333334
118.0,2.4583333333333335
-6.0,-0.125
254.0,5.291666666666667
2777.0,57.854166666666664
0.0,0.0
0.0,0.0
3918.0,81.625
0.0,0.0
1384.0,28.833333333333332
-33.0,-0.6875
12343.0,257.1458333333333
0.0,0.0
-34.0,-0.7083333333333334
0.0,0.0
0.0,0.0
0.0,0.0
-3.0,-0.0625
-57.0,-1.1875
945.0,19.6875
-6.0,-0.125
1906.0,39.708333333333336
0.0,0.0
91.0,1.8958333333333333
0.0,0.0
107.0,2.2291666666666665
-22.0,-0.4583333333333333
0.0,0.0
8689.0,181.02083333333334
-3.0,-0.0625
1438.0,29.958333333333332
0.0,0.0
2759.0,57.479166666666664
5971.0,124.39583333333333
144.0,3.0
286.0,5.958333333333333
144.0,3.0
4354.0,90.70833333333333
135.0,2.8125
1256.0,26.166666666666668
426.0,8.875
0.0,0.0
4398.0,91.625
0.0,0.0
3290.0,68.54166666666667
-21.0,-0.4375
526.0,10.958333333333334
-3.0,-0.0625
0.0,0.0
4395.0,91.5625
0.0,0.0
-22.0,-0.4583333333333333
-22.0,-0.4583333333333333
2533.0,52.770833333333336
675.0,14.0625
3175.0,66.14583333333333
0.0,0.0
0.0,0.0
409.0,8.520833333333334
-21.0,-0.4375
2179.0,45.395833333333336
-63.0,-1.3125
14238.0,296.625
1271.0,26.479166666666668
-21.0,-0.4375
264.0,5.5
2871.0,59.8125
381.0,7.9375
144.0,3.0
2249.0,46.854166666666664
0.0,0.0
118367.0,2465.9791666666665
0.0,0.0
-21.0,-0.4375
0.0,0.0
-30.0,-0.625
7321.0,152.52083333333334
0.0,0.0
-24.0,-0.5
-9.0,-0.1875
-30.0,-0.625
871.0,18.145833333333332
76.0,1.5833333333333333
0.0,0.0
273.0,5.6875
584.0,12.166666666666666
0.0,0.0
-30.0,-0.625
0.0,0.0
11752.0,244.83333333333334
1458.0,30.375
184.0,3.8333333333333335
0.0,0.0
0.0,0.0
-24.0,-0.5
-3.0,-0.0625
453.0,9.4375
0.0,0.0
0.0,0.0
1001.0,20.854166666666668
0.0,0.0
0.0,0.0
-37.0,-0.7708333333333334
0.0,0.0
494.0,10.291666666666666
-6.0,-0.125
0.0,0.0
391.0,8.145833333333334
340.0,7.083333333333333
-21.0,-0.4375
-51.0,-1.0625
408.0,8.5
-22.0,-0.4583333333333333
-21.0,-0.4375
34148.0,711.4166666666666
0.0,0.0
14575.0,303.6458333333333
0.0,0.0
-21.0,-0.4375
2494.0,51.958333333333336
-24.0,-0.5
-21.0,-0.4375
467.0,9.729166666666666
225.0,4.6875
2044.0,42.583333333333336
0.0,0.0
0.0,0.0
637.0,13.270833333333334
0.0,0.0
136.0,2.8333333333333335
-9.0,-0.1875
131.0,2.7291666666666665
1996.0,41.583333333333336
0.0,0.0
403.0,8.395833333333334
0.0,0.0
357.0,7.4375
-42.0,-0.875
-27.0,-0.5625
144.0,3.0
144.0,3.0
39049.0,813.5208333333334
298.0,6.208333333333333
1048.0,21.833333333333332
126.0,2.625
197.0,4.104166666666667
-100.0,-2.0833333333333335
2720.0,56.666666666666664
0.0,0.0
3885.0,80.9375
0.0,0.0
-6.0,-0.125
2077.0,43.270833333333336
-18.0,-0.375
-3.0,-0.0625
2266.0,47.208333333333336
0.0,0.0
-21.0,-0.4375
-45.0,-0.9375
1383.0,28.8125
0.0,0.0
0.0,0.0
398.0,8.291666666666666
145.0,3.0208333333333335
286.0,5.958333333333333
281.0,5.854166666666667
0.0,0.0
456.0,9.5
-22.0,-0.4583333333333333
682.0,14.208333333333334
4758.0,99.125
0.0,0.0
144.0,3.0
0.0,0.0
0.0,0.0
625.0,13.020833333333334
218.0,4.541666666666667
-21.0,-0.4375
482.0,10.041666666666666
16835.0,350.7291666666667
945.0,19.6875
3079.0,64.14583333333333
-48.0,-1.0
216.0,4.5
266.0,5.541666666666667
-6.0,-0.125
565.0,11.770833333333334
-24.0,-0.5
3326.0,69.29166666666667
0.0,0.0
59.0,1.2291666666666667
0.0,0.0
0.0,0.0
0.0,0.0
130.0,2.7083333333333335
0.0,0.0
3835.0,79.89583333333333
4784.0,99.66666666666667
144.0,3.0
0.0,0.0
-75.0,-1.5625
0.0,0.0
0.0,0.0
-12.0,-0.25
144.0,3.0
-21.0,-0.4375
2218.0,46.208333333333336
943.0,19.645833333333332
0.0,0.0
0.0,0.0
0.0,0.0
62356.0,1299.0833333333333
262.0,5.458333333333333
-12.0,-0.25
106.0,2.2083333333333335
0.0,0.0
0.0,0.0
-21.0,-0.4375
639.0,13.3125
0.0,0.0
0.0,0.0
-15.0,-0.3125
128.0,2.6666666666666665
5005.0,104.27083333333333
-21.0,-0.4375
254.0,5.291666666666667
-133.0,-2.7708333333333335
140.0,2.9166666666666665
-15.0,-0.3125
0.0,0.0
0.0,0.0
144.0,3.0
239.0,4.979166666666667
-3.0,-0.0625
780.0,16.25
928.0,19.333333333333332
0.0,0.0
353.0,7.354166666666667
0.0,0.0
0.0,0.0
116.0,2.4166666666666665
141.0,2.9375
1179.0,24.5625
900.0,18.75
-12.0,-0.25
-26.0,-0.5416666666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
407.0,8.479166666666666
0.0,0.0
12418.0,258.7083333333333
-21.0,-0.4375
-21.0,-0.4375
-97.0,-2.0208333333333335
532.0,11.083333333333334
401.0,8.354166666666666
-15.0,-0.3125
-12.0,-0.25
-21.0,-0.4375
830.0,17.291666666666668
496.0,10.333333333333334
-21.0,-0.4375
666.0,13.875
380.0,7.916666666666667
-21.0,-0.4375
-24.0,-0.5
-21.0,-0.4375
0.0,0.0
-21.0,-0.4375
-21.0,-0.4375
-21.0,-0.4375
0.0,0.0
-3.0,-0.0625
680.0,14.166666666666666
5767.0,120.14583333333333
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
144.0,3.0
-28.0,-0.5833333333333334
1417.0,29.520833333333332
-21.0,-0.4375
-33.0,-0.6875
2394.0,49.875
-30.0,-0.625
288.0,6.0
-6.0,-0.125
142.0,2.9583333333333335
0.0,0.0
0.0,0.0
-21.0,-0.4375
-21.0,-0.4375
-21.0,-0.4375
0.0,0.0
0.0,0.0
0.0,0.0
-21.0,-0.4375
566.0,11.791666666666666
-26.0,-0.5416666666666666
-31.0,-0.6458333333333334
-108.0,-2.25
-33.0,-0.6875
-27.0,-0.5625
-35.0,-0.7291666666666666
-22.0,-0.4583333333333333
