sum_LinkedIn_result,avg_LinkedIn_by_hour
-24.0,-0.5
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
148.0,3.0833333333333335
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
-3.0,-0.0625
-48.0,-1.0
-51.0,-1.0625
0.0,0.0
-15.0,-0.3125
0.0,0.0
0.0,0.0
0.0,0.0
-3.0,-0.0625
-3.0,-0.0625
-3.0,-0.0625
0.0,0.0
144.0,3.0
-2.0,-0.041666666666666664
0.0,0.0
-6.0,-0.125
-12.0,-0.25
-3.0,-0.0625
-9.0,-0.1875
-24.0,-0.5
-33.0,-0.6875
-32.0,-0.6666666666666666
0.0,0.0
0.0,0.0
-39.0,-0.8125
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
-26.0,-0.5416666666666666
0.0,0.0
0.0,0.0
-102.0,-2.125
-3.0,-0.0625
-3.0,-0.0625
-24.0,-0.5
0.0,0.0
1823.0,37.979166666666664
-39.0,-0.8125
0.0,0.0
-9.0,-0.1875
0.0,0.0
0.0,0.0
-2.0,-0.041666666666666664
-24.0,-0.5
-12.0,-0.25
0.0,0.0
-18.0,-0.375
-12.0,-0.25
0.0,0.0
-54.0,-1.125
-25.0,-0.5208333333333334
-121.0,-2.5208333333333335
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-24.0,-0.5
-24.0,-0.5
0.0,0.0
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
-33.0,-0.6875
-3.0,-0.0625
-1.0,-0.020833333333333332
76.0,1.5833333333333333
0.0,0.0
408.0,8.5
-18.0,-0.375
-48.0,-1.0
0.0,0.0
-27.0,-0.5625
-141.0,-2.9375
0.0,0.0
-25.0,-0.5208333333333334
-12.0,-0.25
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-91.0,-1.8958333333333333
-2.0,-0.041666666666666664
-24.0,-0.5
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
-24.0,-0.5
267.0,5.5625
0.0,0.0
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-3.0,-0.0625
0.0,0.0
-1.0,-0.020833333333333332
-12.0,-0.25
490.0,10.208333333333334
0.0,0.0
15.0,0.3125
143.0,2.9791666666666665
-25.0,-0.5208333333333334
0.0,0.0
96.0,2.0
-3.0,-0.0625
0.0,0.0
-24.0,-0.5
-25.0,-0.5208333333333334
213.0,4.4375
140.0,2.9166666666666665
0.0,0.0
-18.0,-0.375
-24.0,-0.5
-51.0,-1.0625
-27.0,-0.5625
-24.0,-0.5
0.0,0.0
42.0,0.875
0.0,0.0
0.0,0.0
-3.0,-0.0625
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-24.0,-0.5
579.0,12.0625
132.0,2.75
82.0,1.7083333333333333
0.0,0.0
-1.0,-0.020833333333333332
-36.0,-0.75
6142.0,127.95833333333333
0.0,0.0
-24.0,-0.5
0.0,0.0
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
0.0,0.0
-24.0,-0.5
243.0,5.0625
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-6.0,-0.125
384.0,8.0
-24.0,-0.5
-24.0,-0.5
0.0,0.0
-25.0,-0.5208333333333334
-24.0,-0.5
-3.0,-0.0625
-24.0,-0.5
0.0,0.0
0.0,0.0
-25.0,-0.5208333333333334
-18.0,-0.375
-44.0,-0.9166666666666666
-144.0,-3.0
130.0,2.7083333333333335
-3.0,-0.0625
-57.0,-1.1875
0.0,0.0
-25.0,-0.5208333333333334
-48.0,-1.0
-144.0,-3.0
0.0,0.0
0.0,0.0
0.0,0.0
171.0,3.5625
0.0,0.0
-18.0,-0.375
-42.0,-0.875
-51.0,-1.0625
0.0,0.0
-33.0,-0.6875
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
-6.0,-0.125
-25.0,-0.5208333333333334
-21.0,-0.4375
0.0,0.0
-2.0,-0.041666666666666664
0.0,0.0
-24.0,-0.5
-18.0,-0.375
-6.0,-0.125
-66.0,-1.375
-18.0,-0.375
0.0,0.0
-144.0,-3.0
-2.0,-0.041666666666666664
-24.0,-0.5
134.0,2.7916666666666665
-24.0,-0.5
-3.0,-0.0625
0.0,0.0
-2.0,-0.041666666666666664
-24.0,-0.5
-15.0,-0.3125
-27.0,-0.5625
0.0,0.0
0.0,0.0
669.0,13.9375
-24.0,-0.5
0.0,0.0
-6.0,-0.125
-12.0,-0.25
-42.0,-0.875
0.0,0.0
-144.0,-3.0
0.0,0.0
-18.0,-0.375
-1.0,-0.020833333333333332
46.0,0.9583333333333334
-144.0,-3.0
-12.0,-0.25
-6.0,-0.125
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
-79.0,-1.6458333333333333
0.0,0.0
-24.0,-0.5
-57.0,-1.1875
-25.0,-0.5208333333333334
-21.0,-0.4375
-3.0,-0.0625
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
0.0,0.0
-108.0,-2.25
0.0,0.0
-3.0,-0.0625
0.0,0.0
138.0,2.875
-24.0,-0.5
-6.0,-0.125
0.0,0.0
9.0,0.1875
42.0,0.875
113.0,2.3541666666666665
0.0,0.0
0.0,0.0
-15.0,-0.3125
-33.0,-0.6875
396.0,8.25
0.0,0.0
-51.0,-1.0625
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-6.0,-0.125
-24.0,-0.5
140.0,2.9166666666666665
-6.0,-0.125
0.0,0.0
-25.0,-0.5208333333333334
-18.0,-0.375
207.0,4.3125
86.0,1.7916666666666667
-24.0,-0.5
-3.0,-0.0625
-18.0,-0.375
658.0,13.708333333333334
0.0,0.0
0.0,0.0
-24.0,-0.5
3885.0,80.9375
2733.0,56.9375
-24.0,-0.5
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
0.0,0.0
-24.0,-0.5
-24.0,-0.5
-6.0,-0.125
-2.0,-0.041666666666666664
-6.0,-0.125
0.0,0.0
-61.0,-1.2708333333333333
0.0,0.0
0.0,0.0
0.0,0.0
-24.0,-0.5
972.0,20.25
-25.0,-0.5208333333333334
-3.0,-0.0625
96.0,2.0
733.0,15.270833333333334
-15.0,-0.3125
-18.0,-0.375
-66.0,-1.375
-1.0,-0.020833333333333332
-18.0,-0.375
-3.0,-0.0625
-3.0,-0.0625
0.0,0.0
-24.0,-0.5
-3.0,-0.0625
142.0,2.9583333333333335
-1.0,-0.020833333333333332
-6.0,-0.125
-24.0,-0.5
0.0,0.0
0.0,0.0
-24.0,-0.5
0.0,0.0
-24.0,-0.5
0.0,0.0
0.0,0.0
-3.0,-0.0625
0.0,0.0
-1.0,-0.020833333333333332
135.0,2.8125
-24.0,-0.5
-24.0,-0.5
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
54.0,1.125
119.0,2.4791666666666665
-24.0,-0.5
-125.0,-2.6041666666666665
-127.0,-2.6458333333333335
0.0,0.0
-18.0,-0.375
0.0,0.0
450.0,9.375
-25.0,-0.5208333333333334
0.0,0.0
-9.0,-0.1875
0.0,0.0
-6.0,-0.125
-27.0,-0.5625
-24.0,-0.5
-6.0,-0.125
0.0,0.0
-73.0,-1.5208333333333333
-18.0,-0.375
-54.0,-1.125
0.0,0.0
-92.0,-1.9166666666666667
-1.0,-0.020833333333333332
-3.0,-0.0625
-1.0,-0.020833333333333332
-9.0,-0.1875
-24.0,-0.5
-3.0,-0.0625
0.0,0.0
-27.0,-0.5625
-1.0,-0.020833333333333332
288.0,6.0
-69.0,-1.4375
-1.0,-0.020833333333333332
7194.0,149.875
-24.0,-0.5
-6.0,-0.125
-42.0,-0.875
-6.0,-0.125
0.0,0.0
-144.0,-3.0
-6.0,-0.125
0.0,0.0
-69.0,-1.4375
-24.0,-0.5
0.0,0.0
-1.0,-0.020833333333333332
-15.0,-0.3125
0.0,0.0
-1.0,-0.020833333333333332
1100.0,22.916666666666668
-25.0,-0.5208333333333334
102.0,2.125
-24.0,-0.5
-15.0,-0.3125
144.0,3.0
0.0,0.0
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-6.0,-0.125
-63.0,-1.3125
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
-24.0,-0.5
855.0,17.8125
-6.0,-0.125
-25.0,-0.5208333333333334
-24.0,-0.5
-25.0,-0.5208333333333334
-12.0,-0.25
-118.0,-2.4583333333333335
-9.0,-0.1875
-24.0,-0.5
-24.0,-0.5
-24.0,-0.5
139.0,2.8958333333333335
0.0,0.0
-3.0,-0.0625
-6.0,-0.125
-103.0,-2.1458333333333335
493.0,10.270833333333334
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
0.0,0.0
0.0,0.0
-3.0,-0.0625
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
209.0,4.354166666666667
0.0,0.0
-39.0,-0.8125
-24.0,-0.5
209.0,4.354166666666667
0.0,0.0
-39.0,-0.8125
-3.0,-0.0625
-24.0,-0.5
0.0,0.0
0.0,0.0
-28.0,-0.5833333333333334
-25.0,-0.5208333333333334
273.0,5.6875
0.0,0.0
-45.0,-0.9375
354.0,7.375
1401.0,29.1875
0.0,0.0
-24.0,-0.5
0.0,0.0
0.0,0.0
-24.0,-0.5
-18.0,-0.375
76.0,1.5833333333333333
1551.0,32.3125
0.0,0.0
7.0,0.14583333333333334
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
30.0,0.625
0.0,0.0
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
-42.0,-0.875
0.0,0.0
-87.0,-1.8125
-42.0,-0.875
-27.0,-0.5625
-105.0,-2.1875
0.0,0.0
0.0,0.0
-9.0,-0.1875
0.0,0.0
-9.0,-0.1875
-9.0,-0.1875
657.0,13.6875
0.0,0.0
-144.0,-3.0
-24.0,-0.5
21.0,0.4375
0.0,0.0
-144.0,-3.0
0.0,0.0
-3.0,-0.0625
-1.0,-0.020833333333333332
0.0,0.0
338.0,7.041666666666667
0.0,0.0
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
-24.0,-0.5
-24.0,-0.5
0.0,0.0
-25.0,-0.5208333333333334
-3.0,-0.0625
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-25.0,-0.5208333333333334
0.0,0.0
-6.0,-0.125
-12.0,-0.25
0.0,0.0
-144.0,-3.0
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
0.0,0.0
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-24.0,-0.5
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
0.0,0.0
-12.0,-0.25
92.0,1.9166666666666667
-18.0,-0.375
0.0,0.0
0.0,0.0
-3.0,-0.0625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-2.0,-0.041666666666666664
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-25.0,-0.5208333333333334
-130.0,-2.7083333333333335
0.0,0.0
-1.0,-0.020833333333333332
70.0,1.4583333333333333
-24.0,-0.5
288.0,6.0
0.0,0.0
-24.0,-0.5
-24.0,-0.5
-24.0,-0.5
-9.0,-0.1875
0.0,0.0
-24.0,-0.5
-24.0,-0.5
-24.0,-0.5
1031.0,21.479166666666668
-10.0,-0.20833333333333334
-1.0,-0.020833333333333332
-24.0,-0.5
-24.0,-0.5
0.0,0.0
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-24.0,-0.5
2371.0,49.395833333333336
0.0,0.0
1577.0,32.854166666666664
-6.0,-0.125
174.0,3.625
0.0,0.0
1174.0,24.458333333333332
-42.0,-0.875
-2.0,-0.041666666666666664
140.0,2.9166666666666665
-24.0,-0.5
-21.0,-0.4375
-1.0,-0.020833333333333332
-3.0,-0.0625
-27.0,-0.5625
-33.0,-0.6875
0.0,0.0
0.0,0.0
0.0,0.0
-2.0,-0.041666666666666664
-54.0,-1.125
-60.0,-1.25
-18.0,-0.375
-3.0,-0.0625
0.0,0.0
-21.0,-0.4375
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
-24.0,-0.5
142.0,2.9583333333333335
3245.0,67.60416666666667
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
285.0,5.9375
41.0,0.8541666666666666
0.0,0.0
0.0,0.0
-24.0,-0.5
0.0,0.0
0.0,0.0
-127.0,-2.6458333333333335
-60.0,-1.25
0.0,0.0
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
0.0,0.0
-6.0,-0.125
-1.0,-0.020833333333333332
0.0,0.0
-27.0,-0.5625
19.0,0.3958333333333333
96.0,2.0
-2.0,-0.041666666666666664
0.0,0.0
-39.0,-0.8125
247.0,5.145833333333333
-1.0,-0.020833333333333332
-30.0,-0.625
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-45.0,-0.9375
-36.0,-0.75
-54.0,-1.125
-144.0,-3.0
0.0,0.0
844.0,17.583333333333332
394.0,8.208333333333334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-24.0,-0.5
-24.0,-0.5
121.0,2.5208333333333335
0.0,0.0
-24.0,-0.5
-25.0,-0.5208333333333334
972.0,20.25
-2.0,-0.041666666666666664
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-18.0,-0.375
-6.0,-0.125
0.0,0.0
-2.0,-0.041666666666666664
0.0,0.0
-24.0,-0.5
0.0,0.0
-30.0,-0.625
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
0.0,0.0
-24.0,-0.5
-25.0,-0.5208333333333334
-33.0,-0.6875
0.0,0.0
0.0,0.0
-25.0,-0.5208333333333334
0.0,0.0
-24.0,-0.5
123.0,2.5625
0.0,0.0
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-24.0,-0.5
-24.0,-0.5
-123.0,-2.5625
0.0,0.0
-57.0,-1.1875
-24.0,-0.5
-24.0,-0.5
-6.0,-0.125
0.0,0.0
-21.0,-0.4375
-1.0,-0.020833333333333332
-34.0,-0.7083333333333334
-37.0,-0.7708333333333334
-39.0,-0.8125
-6.0,-0.125
0.0,0.0
0.0,0.0
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-26.0,-0.5416666666666666
-24.0,-0.5
0.0,0.0
0.0,0.0
0.0,0.0
-2.0,-0.041666666666666664
-3.0,-0.0625
-113.0,-2.3541666666666665
-115.0,-2.3958333333333335
0.0,0.0
0.0,0.0
-24.0,-0.5
-144.0,-3.0
140.0,2.9166666666666665
1803.0,37.5625
-137.0,-2.8541666666666665
-24.0,-0.5
-78.0,-1.625
42.0,0.875
-1.0,-0.020833333333333332
-24.0,-0.5
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
0.0,0.0
-24.0,-0.5
-6.0,-0.125
-114.0,-2.375
-1.0,-0.020833333333333332
-114.0,-2.375
-9.0,-0.1875
0.0,0.0
-9.0,-0.1875
144.0,3.0
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
-24.0,-0.5
-33.0,-0.6875
0.0,0.0
0.0,0.0
-24.0,-0.5
-33.0,-0.6875
-18.0,-0.375
-24.0,-0.5
-3.0,-0.0625
-45.0,-0.9375
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
-36.0,-0.75
-60.0,-1.25
-95.0,-1.9791666666666667
-2.0,-0.041666666666666664
-3.0,-0.0625
-54.0,-1.125
115.0,2.3958333333333335
-25.0,-0.5208333333333334
-9.0,-0.1875
-1.0,-0.020833333333333332
536.0,11.166666666666666
-24.0,-0.5
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
0.0,0.0
-25.0,-0.5208333333333334
213.0,4.4375
-24.0,-0.5
-25.0,-0.5208333333333334
94.0,1.9583333333333333
-3.0,-0.0625
0.0,0.0
3606.0,75.125
261.0,5.4375
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
0.0,0.0
142.0,2.9583333333333335
0.0,0.0
-3.0,-0.0625
-1.0,-0.020833333333333332
85.0,1.7708333333333333
-141.0,-2.9375
0.0,0.0
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
0.0,0.0
-25.0,-0.5208333333333334
0.0,0.0
132.0,2.75
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
884.0,18.416666666666668
0.0,0.0
0.0,0.0
0.0,0.0
-25.0,-0.5208333333333334
0.0,0.0
0.0,0.0
-24.0,-0.5
0.0,0.0
-144.0,-3.0
1282.0,26.708333333333332
-2.0,-0.041666666666666664
848.0,17.666666666666668
-24.0,-0.5
-25.0,-0.5208333333333334
69.0,1.4375
-3.0,-0.0625
0.0,0.0
0.0,0.0
3645.0,75.9375
0.0,0.0
0.0,0.0
-25.0,-0.5208333333333334
127.0,2.6458333333333335
-25.0,-0.5208333333333334
-26.0,-0.5416666666666666
-25.0,-0.5208333333333334
-3.0,-0.0625
0.0,0.0
-25.0,-0.5208333333333334
-26.0,-0.5416666666666666
-3.0,-0.0625
-24.0,-0.5
-3.0,-0.0625
-3.0,-0.0625
-41.0,-0.8541666666666666
-2.0,-0.041666666666666664
-2.0,-0.041666666666666664
-2.0,-0.041666666666666664
-6.0,-0.125
0.0,0.0
385.0,8.020833333333334
0.0,0.0
-31.0,-0.6458333333333334
497.0,10.354166666666666
-24.0,-0.5
-3.0,-0.0625
-24.0,-0.5
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-18.0,-0.375
-27.0,-0.5625
-24.0,-0.5
-18.0,-0.375
288.0,6.0
-2.0,-0.041666666666666664
-24.0,-0.5
93.0,1.9375
-2.0,-0.041666666666666664
-1.0,-0.020833333333333332
0.0,0.0
1343.0,27.979166666666668
-1.0,-0.020833333333333332
-24.0,-0.5
-25.0,-0.5208333333333334
-3.0,-0.0625
-89.0,-1.8541666666666667
-88.0,-1.8333333333333333
-25.0,-0.5208333333333334
-9.0,-0.1875
-18.0,-0.375
-24.0,-0.5
0.0,0.0
-117.0,-2.4375
-27.0,-0.5625
-27.0,-0.5625
-27.0,-0.5625
-33.0,-0.6875
-25.0,-0.5208333333333334
91.0,1.8958333333333333
-85.0,-1.7708333333333333
137.0,2.8541666666666665
-33.0,-0.6875
-25.0,-0.5208333333333334
-25.0,-0.5208333333333334
